year_film,year_ceremony,ceremony,category,name,film,winner
1976,1977,49,BEST PICTURE,"Walter Coblenz, Producer",All the President's Men,False
1976,1977,49,BEST PICTURE,"Robert F. Blumofe and Harold Leventhal, Producers",Bound for Glory,False
1976,1977,49,BEST PICTURE,"Howard Gottfried, Producer",Network,False
1976,1977,49,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",Rocky,True
1976,1977,49,BEST PICTURE,"Michael Phillips and Julia Phillips, Producers",Taxi Driver,False
1976,1977,49,SHORT FILM (Animated),"Manfredo Manfredi, Producer",Dedalo,False
1976,1977,49,SHORT FILM (Animated),"Suzanne Baker, Producer",Leisure,True
1976,1977,49,SHORT FILM (Animated),"Caroline Leaf and Guy Glover, Producers",The Street,False
1976,1977,49,SHORT FILM (Live Action),"Andre Guttfreund and Peter Werner, Producers",In the Region of Ice,True
1976,1977,49,SHORT FILM (Live Action),"Marjorie Anne Short, Producer",Kudzu,False
1976,1977,49,SHORT FILM (Live Action),"Julian Chagrin and Claude Chagrin, Producers",The Morning Spider,False
1976,1977,49,SHORT FILM (Live Action),"Claire Wilbur and Robin Lehman, Producers",Nightlife,False
1976,1977,49,SHORT FILM (Live Action),"Dyan Cannon and Vince Cannon, Producers",Number One,False
1976,1977,49,SOUND,"Arthur Piantadosi, Les Fresholtz, Dick Alexander, Jim Webb",All the President's Men,True
1976,1977,49,SOUND,"Harry Warren Tetrick, William McCaughey, Aaron Rochin, Jack Solomon",King Kong,False
1976,1977,49,SOUND,"Harry Warren Tetrick, William McCaughey, Lyle Burbridge, Bud Alper",Rocky,False
1976,1977,49,SOUND,"Donald Mitchell, Douglas Williams, Richard Tyler, Hal Etherington",Silver Streak,False
1976,1977,49,SOUND,"Robert Knudson, Dan Wallin, Robert Glass, Tom Overton",A Star Is Born,False
1976,1977,49,WRITING (Screenplay--based on material from another medium),William Goldman,All the President's Men,True
1976,1977,49,WRITING (Screenplay--based on material from another medium),Robert Getchell,Bound for Glory,False
1976,1977,49,WRITING (Screenplay--based on material from another medium),"Federico Fellini, Bernardino Zapponi",Fellini's Casanova,False
1976,1977,49,WRITING (Screenplay--based on material from another medium),Nicholas Meyer,The Seven-per-cent Solution,False
1976,1977,49,WRITING (Screenplay--based on material from another medium),"Steve Shagan, David Butler",Voyage of the Damned,False
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Story and Screenplay by Jean-Charles Tacchella;  Adaptation by Daniele Thompson,"Cousin, Cousine",False
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Walter Bernstein,The Front,False
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Paddy Chayefsky,Network,True
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Sylvester Stallone,Rocky,False
1976,1977,49,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Lina Wertmüller,Seven Beauties,False
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Carlo Rambaldi, Glen Robinson, Frank Van der Veer",King Kong,True
1976,1977,49,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"L. B. Abbott, Glen Robinson, Matthew Yuricich",Logan's Run,True
1976,1977,49,IRVING G. THALBERG MEMORIAL AWARD,Pandro S. Berman,,True
1977,1978,50,ACTOR IN A LEADING ROLE,Woody Allen,Annie Hall,False
1977,1978,50,ACTOR IN A LEADING ROLE,Richard Burton,Equus,False
1977,1978,50,ACTOR IN A LEADING ROLE,Richard Dreyfuss,The Goodbye Girl,True
1977,1978,50,ACTOR IN A LEADING ROLE,Marcello Mastroianni,A Special Day,False
1977,1978,50,ACTOR IN A LEADING ROLE,John Travolta,Saturday Night Fever,False
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Mikhail Baryshnikov,The Turning Point,False
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Peter Firth,Equus,False
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Star Wars,False
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Jason Robards,Julia,True
1977,1978,50,ACTOR IN A SUPPORTING ROLE,Maximilian Schell,Julia,False
1977,1978,50,ACTRESS IN A LEADING ROLE,Anne Bancroft,The Turning Point,False
1977,1978,50,ACTRESS IN A LEADING ROLE,Jane Fonda,Julia,False
1977,1978,50,ACTRESS IN A LEADING ROLE,Diane Keaton,Annie Hall,True
1977,1978,50,ACTRESS IN A LEADING ROLE,Shirley MacLaine,The Turning Point,False
1977,1978,50,ACTRESS IN A LEADING ROLE,Marsha Mason,The Goodbye Girl,False
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Leslie Browne,The Turning Point,False
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Quinn Cummings,The Goodbye Girl,False
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Close Encounters of the Third Kind,False
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Julia,True
1977,1978,50,ACTRESS IN A SUPPORTING ROLE,Tuesday Weld,Looking for Mr. Goodbar,False
1977,1978,50,ART DIRECTION,Art Direction:  George C. Webb;  Set Decoration:  Mickey S. Michaels,Airport '77,False
1977,1978,50,ART DIRECTION,"Art Direction:  Joe Alves, Dan Lomino;  Set Decoration:  Phil Abramson",Close Encounters of the Third Kind,False
1977,1978,50,ART DIRECTION,"Art Direction:  Ken Adam, Peter Lamont;  Set Decoration:  Hugh Scaife",The Spy Who Loved Me,False
1977,1978,50,ART DIRECTION,"Art Direction:  John Barry, Norman Reynolds, Leslie Dilley;  Set Decoration:  Roger Christian",Star Wars,True
1977,1978,50,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Marvin March,The Turning Point,False
1977,1978,50,CINEMATOGRAPHY,Vilmos Zsigmond,Close Encounters of the Third Kind,True
1977,1978,50,CINEMATOGRAPHY,Fred J. Koenekamp,Islands in the Stream,False
1977,1978,50,CINEMATOGRAPHY,Douglas Slocombe,Julia,False
1977,1978,50,CINEMATOGRAPHY,William A. Fraker,Looking for Mr. Goodbar,False
1977,1978,50,CINEMATOGRAPHY,Robert Surtees,The Turning Point,False
1977,1978,50,COSTUME DESIGN,"Edith Head, Burton Miller",Airport '77,False
1977,1978,50,COSTUME DESIGN,Anthea Sylbert,Julia,False
1977,1978,50,COSTUME DESIGN,Florence Klotz,A Little Night Music,False
1977,1978,50,COSTUME DESIGN,Irene Sharaff,The Other Side of Midnight,False
1977,1978,50,COSTUME DESIGN,John Mollo,Star Wars,True
1977,1978,50,DIRECTING,Woody Allen,Annie Hall,True
1977,1978,50,DIRECTING,Steven Spielberg,Close Encounters of the Third Kind,False
1977,1978,50,DIRECTING,Fred Zinnemann,Julia,False
1977,1978,50,DIRECTING,George Lucas,Star Wars,False
1977,1978,50,DIRECTING,Herbert Ross,The Turning Point,False
1977,1978,50,DOCUMENTARY (Feature),"Robert Dornhelm and Earle Mack, Producers",The Children of Theatre Street,False
1977,1978,50,DOCUMENTARY (Feature),"Bill Brind, Torben Schioler and Tony Ianzelo, Producers",High Grass Circus,False
1977,1978,50,DOCUMENTARY (Feature),"Harry Rasky, Producer",Homage to Chagall--The Colours of Love,False
1977,1978,50,DOCUMENTARY (Feature),"James Klein, Julia Reichert and Miles Mogulescu, Producers",Union Maids,False
1977,1978,50,DOCUMENTARY (Feature),"John Korty, Dan McCann and Warren L. Lockhart, Producers",Who Are the DeBolts? And Where Did They Get Nineteen Kids?,True
1977,1978,50,DOCUMENTARY (Short Subject),"Moctesuma Esparza, Producer","Agueda Martinez: Our People, Our Country",False
1977,1978,50,DOCUMENTARY (Short Subject),"Helen Whitney and DeWitt L. Sage, Jr., Producers",First Edition,False
1977,1978,50,DOCUMENTARY (Short Subject),"John Joseph and Jan Stussy, Producers",Gravity Is My Enemy,True
1977,1978,50,DOCUMENTARY (Short Subject),"James R. Messenger and Paul N. Raimondi, Producers","Of Time, Tombs and Treasure",False
1977,1978,50,DOCUMENTARY (Short Subject),"Douglas Gordon, Producer",The Shetland Experience,False
1977,1978,50,FILM EDITING,Michael Kahn,Close Encounters of the Third Kind,False
1977,1978,50,FILM EDITING,Walter Murch,Julia,False
1977,1978,50,FILM EDITING,"Walter Hannemann, Angelo Ross",Smokey and the Bandit,False
1977,1978,50,FILM EDITING,"Paul Hirsch, Marcia Lucas, Richard Chew",Star Wars,True
1977,1978,50,FILM EDITING,William Reynolds,The Turning Point,False
1977,1978,50,FOREIGN LANGUAGE FILM,Greece,Iphigenia,False
1977,1978,50,FOREIGN LANGUAGE FILM,France,Madame Rosa,True
1977,1978,50,FOREIGN LANGUAGE FILM,Israel,Operation Thunderbolt,False
1977,1978,50,FOREIGN LANGUAGE FILM,Italy,A Special Day,False
1977,1978,50,FOREIGN LANGUAGE FILM,Spain,That Obscure Object of Desire,False
1977,1978,50,MUSIC (Original Score),John Williams,Close Encounters of the Third Kind,False
1977,1978,50,MUSIC (Original Score),Georges Delerue,Julia,False
1977,1978,50,MUSIC (Original Score),Maurice Jarre,Mohammad - Messenger of God,False
1977,1978,50,MUSIC (Original Score),Marvin Hamlisch,The Spy Who Loved Me,False
1977,1978,50,MUSIC (Original Score),John Williams,Star Wars,True
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Adaptation Score by Jonathan Tunick,A Little Night Music,True
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Al Kasha and Joel Hirschhorn; Adaptation Score by Irwin Kostal,Pete's Dragon,False
1977,1978,50,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),Song Score by Richard M. Sherman and Robert B. Sherman; Adaptation Score by Angela Morley,The Slipper and the Rose--The Story of Cinderella,False
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Al Kasha and Joel Hirschhorn,Pete's Dragon,False
1977,1978,50,MUSIC (Original Song),Music by Marvin Hamlisch; Lyrics by Carole Bayer Sager,The Spy Who Loved Me,False
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Richard M. Sherman and Robert B. Sherman,The Slipper and the Rose--The Story of Cinderella,False
1977,1978,50,MUSIC (Original Song),Music by Sammy Fain; Lyrics by Carol Connors and Ayn Robbins,The Rescuers,False
1977,1978,50,MUSIC (Original Song),Music and Lyrics by Joseph Brooks,You Light Up My Life,True
1977,1978,50,BEST PICTURE,"Charles H. Joffe, Producer",Annie Hall,True
1977,1978,50,BEST PICTURE,"Ray Stark, Producer",The Goodbye Girl,False
1977,1978,50,BEST PICTURE,"Richard Roth, Producer",Julia,False
1977,1978,50,BEST PICTURE,"Gary Kurtz, Producer",Star Wars,False
1977,1978,50,BEST PICTURE,"Herbert Ross and Arthur Laurents, Producers",The Turning Point,False
1977,1978,50,SHORT FILM (Animated),"Ishu Patel, Producer",The Bead Game,False
1977,1978,50,SHORT FILM (Animated),"John Hubley, Faith Hubley and Garry Trudeau, Producers",The Doonesbury Special,False
1977,1978,50,SHORT FILM (Animated),"James Picker, Robert Grossman and Craig Whitaker, Producers",Jimmy the C,False
1977,1978,50,SHORT FILM (Animated),"Co Hoedeman, Producer",The Sand Castle,True
1977,1978,50,SHORT FILM (Live Action),"William E. McEuen, Producer",The Absent-Minded Waiter,False
1977,1978,50,SHORT FILM (Live Action),"Jerry Butts, Producer",Floating Free,False
1977,1978,50,SHORT FILM (Live Action),"Beverly Shaffer and Yuki Yoshida, Producers",I'll Find a Way,True
1977,1978,50,SHORT FILM (Live Action),"Saul Bass, Producer",Notes on the Popular Arts,False
1977,1978,50,SHORT FILM (Live Action),"Philip Dauber, Producer",Spaceborne,False
1977,1978,50,SOUND,"Robert Knudson, Robert J. Glass, Don MacDougall, Gene S. Cantamessa",Close Encounters of the Third Kind,False
1977,1978,50,SOUND,"Walter Goss, Dick Alexander, Tom Beckert, Robin Gregory",The Deep,False
1977,1978,50,SOUND,"Robert Knudson, Robert J. Glass, Richard Tyler, Jean-Louis Ducarme",Sorcerer,False
1977,1978,50,SOUND,"Don MacDougall, Ray West, Bob Minkler, Derek Ball",Star Wars,True
1977,1978,50,SOUND,"Theodore Soderberg, Paul Wells, Douglas O. Williams, Jerry Jost",The Turning Point,False
1977,1978,50,VISUAL EFFECTS,"Roy Arbogast, Douglas Trumbull, Matthew Yuricich, Gregory Jein, Richard Yuricich",Close Encounters of the Third Kind,False
1977,1978,50,VISUAL EFFECTS,"John Stears, John Dykstra, Richard Edlund, Grant McCune, Robert Blalack",Star Wars,True
1977,1978,50,WRITING (Screenplay--based on material from another medium),Peter Shaffer,Equus,False
1977,1978,50,WRITING (Screenplay--based on material from another medium),"Gavin Lambert, Lewis John Carlino",I Never Promised You a Rose Garden,False
1977,1978,50,WRITING (Screenplay--based on material from another medium),Alvin Sargent,Julia,True
1977,1978,50,WRITING (Screenplay--based on material from another medium),Larry Gelbart,"Oh, God!",False
1977,1978,50,WRITING (Screenplay--based on material from another medium),"Luis Buñuel, Jean-Claude Carrière",That Obscure Object of Desire,False
1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),"Woody Allen, Marshall Brickman",Annie Hall,True
1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Neil Simon,The Goodbye Girl,False
1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Robert Benton,The Late Show,False
1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),George Lucas,Star Wars,False
1977,1978,50,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),Arthur Laurents,The Turning Point,False
1977,1978,50,SPECIAL ACHIEVEMENT AWARD, Benjamin Burtt,,True
1977,1978,50,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Frank E. Warner,Close Encounters of the Third Kind,True
1977,1978,50,JEAN HERSHOLT HUMANITARIAN AWARD,Charlton Heston,,True
1977,1978,50,HONORARY AWARD, Margaret Booth for her exceptional contribution to the art of film editing in the motion picture industry.,,True
1977,1978,50,IRVING G. THALBERG MEMORIAL AWARD,Walter Mirisch,,True
1978,1979,51,ACTOR IN A LEADING ROLE,Warren Beatty,Heaven Can Wait,False
1978,1979,51,ACTOR IN A LEADING ROLE,Gary Busey,The Buddy Holly Story,False
1978,1979,51,ACTOR IN A LEADING ROLE,Robert De Niro,The Deer Hunter,False
1978,1979,51,ACTOR IN A LEADING ROLE,Laurence Olivier,The Boys from Brazil,False
1978,1979,51,ACTOR IN A LEADING ROLE,Jon Voight,Coming Home,True
1978,1979,51,ACTOR IN A SUPPORTING ROLE,Bruce Dern,Coming Home,False
1978,1979,51,ACTOR IN A SUPPORTING ROLE,Richard Farnsworth,Comes a Horseman,False
1978,1979,51,ACTOR IN A SUPPORTING ROLE,John Hurt,Midnight Express,False
1978,1979,51,ACTOR IN A SUPPORTING ROLE,Christopher Walken,The Deer Hunter,True
1978,1979,51,ACTOR IN A SUPPORTING ROLE,Jack Warden,Heaven Can Wait,False
1978,1979,51,ACTRESS IN A LEADING ROLE,Ingrid Bergman,Autumn Sonata,False
1978,1979,51,ACTRESS IN A LEADING ROLE,Ellen Burstyn,"Same Time, Next Year",False
1978,1979,51,ACTRESS IN A LEADING ROLE,Jill Clayburgh,An Unmarried Woman,False
1978,1979,51,ACTRESS IN A LEADING ROLE,Jane Fonda,Coming Home,True
1978,1979,51,ACTRESS IN A LEADING ROLE,Geraldine Page,Interiors,False
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Dyan Cannon,Heaven Can Wait,False
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Penelope Milford,Coming Home,False
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,California Suite,True
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Interiors,False
1978,1979,51,ACTRESS IN A SUPPORTING ROLE,Meryl Streep,The Deer Hunter,False
1978,1979,51,ART DIRECTION,"Art Direction:  Dean Tavoularis, Angelo Graham;  Set Decoration:  George R. Nelson, Bruce Kay",The Brink's Job,False
1978,1979,51,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Marvin March,California Suite,False
1978,1979,51,ART DIRECTION,"Art Direction:  Paul Sylbert, Edwin O'Donovan;  Set Decoration:  George Gaines",Heaven Can Wait,True
1978,1979,51,ART DIRECTION,Art Direction:  Mel Bourne;  Set Decoration:  Daniel Robert,Interiors,False
1978,1979,51,ART DIRECTION,"Art Direction:  Tony Walton, Philip Rosenberg;  Set Decoration:  Edward Stewart, Robert Drumheller",The Wiz,False
1978,1979,51,CINEMATOGRAPHY,Nestor Almendros,Days of Heaven,True
1978,1979,51,CINEMATOGRAPHY,Vilmos Zsigmond,The Deer Hunter,False
1978,1979,51,CINEMATOGRAPHY,William A. Fraker,Heaven Can Wait,False
1978,1979,51,CINEMATOGRAPHY,Robert Surtees,"Same Time, Next Year",False
1978,1979,51,CINEMATOGRAPHY,Oswald Morris,The Wiz,False
1978,1979,51,COSTUME DESIGN,Renie Conley,Caravans,False
1978,1979,51,COSTUME DESIGN,Patricia Norris,Days of Heaven,False
1978,1979,51,COSTUME DESIGN,Anthony Powell,Death on the Nile,True
1978,1979,51,COSTUME DESIGN,Paul Zastupnevich,The Swarm,False
1978,1979,51,COSTUME DESIGN,Tony Walton,The Wiz,False
1978,1979,51,DIRECTING,Hal Ashby,Coming Home,False
1978,1979,51,DIRECTING,Michael Cimino,The Deer Hunter,True
1978,1979,51,DIRECTING,"Warren Beatty, Buck Henry",Heaven Can Wait,False
1978,1979,51,DIRECTING,Woody Allen,Interiors,False
1978,1979,51,DIRECTING,Alan Parker,Midnight Express,False
1978,1979,51,DOCUMENTARY (Feature),"Albert Lamorisse, Producer",The Lovers' Wind,False
1978,1979,51,DOCUMENTARY (Feature),"Alan Root, Producer",Mysterious Castles of Clay,False
1978,1979,51,DOCUMENTARY (Feature),"Jean-Pierre Dutilleux, Barry Williams and Michel Gast, Producers",Raoni,False
1978,1979,51,DOCUMENTARY (Feature),"Arnold Shapiro, Producer",Scared Straight!,True
1978,1979,51,DOCUMENTARY (Feature),"Anne Bohlen, Lyn Goldfarb and Lorraine Gray, Producers",With Babies and Banners: Story of the Women's Emergency Brigade,False
1978,1979,51,DOCUMENTARY (Short Subject),"Jerry Aronson, Producer",The Divided Trail: A Native American Odyssey,False
1978,1979,51,DOCUMENTARY (Short Subject),"K.K. Kapil, Producer",An Encounter with Faces,False
1978,1979,51,DOCUMENTARY (Short Subject),"Jacqueline Phillips Shedd and Ben Shedd, Producers",The Flight of the Gossamer Condor,True
1978,1979,51,DOCUMENTARY (Short Subject),"August Cinquegrana, Producer",Goodnight Miss Ann,False
1978,1979,51,DOCUMENTARY (Short Subject),"J. Gary Mitchell, Producer",Squires of San Quentin,False
1978,1979,51,FILM EDITING,Robert E. Swink,The Boys from Brazil,False
1978,1979,51,FILM EDITING,Don Zimmerman,Coming Home,False
1978,1979,51,FILM EDITING,Peter Zinner,The Deer Hunter,True
1978,1979,51,FILM EDITING,Gerry Hambling,Midnight Express,False
1978,1979,51,FILM EDITING,Stuart Baird,Superman,False
1978,1979,51,FOREIGN LANGUAGE FILM,France,Get Out Your Handkerchiefs,True
1978,1979,51,FOREIGN LANGUAGE FILM,German Federal Republic,The Glass Cell,False
1978,1979,51,FOREIGN LANGUAGE FILM,Hungary,Hungarians,False
1978,1979,51,FOREIGN LANGUAGE FILM,Italy,Viva Italia!,False
1978,1979,51,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,White Bim Black Ear,False
1978,1979,51,MUSIC (Adaptation Score),Joe Renzetti,The Buddy Holly Story,True
1978,1979,51,MUSIC (Adaptation Score),Jerry Wexler,Pretty Baby,False
1978,1979,51,MUSIC (Adaptation Score),Quincy Jones,The Wiz,False
1978,1979,51,MUSIC (Original Score),Jerry Goldsmith,The Boys from Brazil,False
1978,1979,51,MUSIC (Original Score),Ennio Morricone,Days of Heaven,False
