"Report ID","Report Version","Reporting Entity","Report Type","Report Month","Report Year","Report Submission Date","VIN","VIN - Unknown","Serial Number","Make","Model","Model - Unknown","Model Year","Model Year - Unknown","Same Vehicle ID","Mileage","Mileage - Unknown","Driver / Operator Type","ADAS/ADS Version","ADAS/ADS Version - Unknown","ADAS/ADS Version CBI","ADS Equipped?","Automation System Engaged?","Operating Entity","Operating Entity - Unknown","Source - Complaint/Claim","Source - Telematics","Source - Law Enforcement","Source - Field Report","Source - Testing","Source - Media","Source - Other","Source - Other Text","Incident Date","Incident Date - Unknown","Notice Received Date","Incident Time (24:00)","Incident Time - Unknown","Same Incident ID","Latitude","Latitude  - Unknown","Longitude","Longitude - Unknown","Address","Address - Unknown","City","City - Unknown","State","Zip Code","Zip Code - Unknown","Roadway Type","Roadway Surface","Roadway Description","Posted Speed Limit (MPH)","Posted Speed Limit - Unknown","Lighting","Weather - Clear","Weather - Snow","Weather - Cloudy","Weather - Fog/Smoke","Weather - Rain","Weather - Severe Wind","Weather - Unknown","Weather - Other","Weather - Other Text","Crash With","Highest Injury Severity","Property Damage?","CP Pre-Crash Movement","CP Any Air Bags Deployed?","CP Was Vehicle Towed?","CP Contact Area - Rear Left","CP Contact Area - Left","CP Contact Area - Front Left","CP Contact Area - Rear","CP Contact Area - Top","CP Contact Area - Front","CP Contact Area - Rear Right","CP Contact Area - Right","CP Contact Area - Front Right","CP Contact Area - Bottom","CP Contact Area - Unknown","SV Pre-Crash Movement","SV Any Air Bags Deployed?","SV Was Vehicle Towed?","SV Were All Passengers Belted?","SV Precrash Speed (MPH)","SV Pre-crash Speed - Unknown","SV Contact Area - Rear Left","SV Contact Area - Left","SV Contact Area - Front Left","SV Contact Area - Rear","SV Contact Area - Top","SV Contact Area - Front","SV Contact Area - Rear Right","SV Contact Area - Right","SV Contact Area - Front Right","SV Contact Area - Bottom","SV Contact Area - Unknown","Data Availability - EDR","Data Availability - Police Rpt","Data Availability - Telematics","Data Availability - Complaints","Data Availability - Video","Data Availability - Other","Data Availability - No Data","Data Availability - Unknown","Law Enforcement Investigating?","Investigating Agency","Investigating Agency - Unknown","Rep Ent Or Mfr Investigating?","Investigating Officer Name","Inv. Officer Name - Unknown","Investigating Officer Phone","Inv. Officer Phone - Unknown","Investigating Officer Email","Inv. Officer Email - Unknown","Within ODD?","Within ODD? - CBI","Narrative","Narrative - CBI?"
"13781-1573","1","Tesla, Inc.","1-Day","","","NOV-2021","5YJ3E1EB7JF"," ","N/A","Tesla","Model 3"," ","2018"," ","623666a7680c376","57617"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","NOV-2021","20:41"," ","65ea7e1a0b52b1f","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Oklahoma City"," ","OK ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"10039-1520","2","BMW of North America, LLC","10-Day Update","","","NOV-2021","5YMJU0C08M9"," ","N/A","BMW","X5M"," ","2021"," ","eb15b4d48604ec6","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","AUG-2021"," ","OCT-2021","","Y","78c121e2e008b3b","","Y","","Y","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","sacramento"," ","CA ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Yes","Unknown","72"," "," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","Yes",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","As of November [XXX], 2021, there is no update. 
Per the insurance company, the customer allegedly [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"10039-1548","3","BMW of North America, LLC","10-Day Update","","","NOV-2021","WBA53BH03MC"," ","N/A","BMW","530i"," ","2021"," ","b04a9a933304ad0","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","","Y","OCT-2021","","Y"," ","","Y","","Y","","Y","Houston"," ","TX ","","Y","Highway / Freeway","Other, see Narrative","Other, see Narrative","","Y","Other, see Narrative"," "," "," "," "," "," "," ","Y","Hurricane Ida","Other Fixed Object","No Injuries Reported","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Other, see Narrative","Unknown","Yes","Yes","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","Unknown",""," ",""," ",""," ","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","As of November [XXX], 2021, there is no update. 
According to the customer, [REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"62-1568","1","Honda (American Honda Motor Co.)","1-Day","","","OCT-2021","7FART6H93LE"," ","N/A","Honda","CRV Hybrid"," ","2020"," ","743c803a8e214e2","","Y","Consumer","","Y"," ","No","ADAS",""," ","Y"," "," "," "," "," "," ","","SEP-2021"," ","OCT-2021","","Y","f401d574a66f68f","","Y","","Y","","Y","Albuquerque"," ","NM ","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Yes","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," "," "," "," "," ","Y","No",""," ","No",""," ",""," ",""," ","Unknown"," ","Customer got into a car accident in September and is requesting assistance with parts and a rental vehicle."," "
"13781-1554","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA4JF"," ","N/A","Tesla","Model 3"," ","2018"," ","2a3488d8fcddc98","37170"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","19:12"," ","d4bb529ca131d16","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Minneapolis"," ","MN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","55"," ","Dark - Lighted"," "," ","Y"," ","Y"," "," "," ","","Passenger Car","Unknown","Unknown","Stopped","Unknown","Unknown"," "," "," ","Y"," "," "," "," "," "," "," ","Proceeding Straight","Yes","Unknown","Unknown","24"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1551","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGAEE5MF"," ","N/A","Tesla","Model Y"," ","2021"," ","dc4935fbff78724","7288"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","00:29"," ","ff585b9292bca1c","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Acton"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","Other, see Narrative","65"," ","Dawn / Dusk","Y"," "," "," "," "," "," "," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Lane / Road Departure","Yes","Yes","Unknown","70"," "," "," ","Y"," "," "," "," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1547","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJYGDED8MF"," ","N/A","Tesla","Model Y"," ","2021"," ","8de0c5e7021b3eb","13153"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","20:02"," ","f29c87eb6a86904","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Hilliard"," ","OH ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","65"," ","Daylight"," "," ","Y"," ","Y"," "," "," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1546","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1E43HF"," ","N/A","Tesla","Model S"," ","2017"," ","73da89040a5da21","45110"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","21:06"," ","fdef87fd085685c","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Waco"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1545","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1E17GF"," ","N/A","Tesla","Model S"," ","2016"," ","b0aea1e4fff6934","92749"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","01:02"," ","a2084dcf852189a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Houston"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","65"," ","Dark - Lighted"," "," "," "," ","Y"," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","58"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1544","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EB3KF"," ","N/A","Tesla","Model 3"," ","2019"," ","5b787370bdf15e4","31124"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","21:54"," ","efdb9800e4febb9","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Ellensburg"," ","WA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Street","Wet","No Unusual Conditions","70"," ","Daylight"," "," ","Y"," ","Y"," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","45"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1543","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA7LF"," ","N/A","Tesla","Model 3"," ","2020"," ","ab36cd46407975a","38150"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","22:52"," ","49576e443152267","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Riverside"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","No Unusual Conditions","","Y","Daylight"," "," ","Y"," ","Y"," "," "," ","","Other Fixed Object","Unknown","Unknown","","",""," "," "," "," "," "," "," "," "," "," "," ","Lane / Road Departure","Yes","Unknown","Unknown","20"," "," "," "," "," "," ","Y"," "," "," "," "," ","Y"," ","Y"," ","Y"," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1542","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EA4JF"," ","N/A","Tesla","Model 3"," ","2018"," ","f0bdb88aebd8bbe","24889"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","20:11"," ","2f5c6e82cd4a83a","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Los Angeles"," ","CA ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1538","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1E26GF"," ","N/A","Tesla","Model S"," ","2016"," ","ed340d434e85eac","26440"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","02:17"," ","8dc5007f4d3fb39","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Clarendon"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1541","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJ3E1EB6KF"," ","N/A","Tesla","Model 3"," ","2019"," ","a1ec12652fe57cf","29657"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","Unknown, see Narrative",""," ","Y","Y"," "," "," "," "," ","","JUN-2021"," ","OCT-2021","17:12"," ","c7fa39803a013cd","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","North Richland Hills"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Dry","No Unusual Conditions","65"," ","Daylight","Y"," "," "," "," "," "," "," ","","Passenger Car","Minor","Unknown","Proceeding Straight","No","Unknown"," "," "," "," "," "," "," ","Y","Y"," "," ","Lane / Road Departure","No","Yes","Unknown","29"," "," ","Y","Y"," "," "," "," "," "," "," "," ","Y"," ","Y","Y","Y"," "," "," ","Yes","North Richland Hills Police Department"," ","Unknown","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1537","2","Tesla, Inc.","10-Day Update","","","OCT-2021","5YJSA1E27HF"," ","N/A","Tesla","Model S"," ","2017"," ","352f0381775a175","51359"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","10:11"," ","6fb6fafcdd9e0ca","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Pompano Beach"," ","FL ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"1306-1519","2","Toyota Motor Engineering & Manufacturing","10-Day Update","","","OCT-2021","2T3W1RFV6KC"," ","n/a","Toyota","RAV4"," ","2019"," ","f8c940f74a4d379","30000"," ","Consumer","TSS 2.0"," "," ","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","OCT-2021"," ","OCT-2021","13:45"," ","ab7e15b58ae8dba","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Pleasanton"," ","TX ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Highway / Freeway","Wet","Other, see Narrative","","Y","Unknown"," "," ","Y"," ","Y"," "," "," ","","Pole / Tree","Unknown","Yes","","",""," "," "," "," "," "," "," "," "," "," "," ","Unknown","Yes","Yes","Unknown","","Y"," ","Y","Y"," "," ","Y"," "," "," "," "," "," "," "," "," "," "," "," ","Y","Unknown","","Y","Yes","","Y","","Y","","Y","Unknown"," ","In this report, the entries above are based on unconfirmed allegations received from the customer through Toyota consumer relations. 
The customer alleged being in an accident, said thanks for saving his life, but also alleged that the lane trace assist failed. Customer stated that he was using cruise control at the time of the accident and does not remember the cruise control speed (but mentioned driving at the speed limit or 10% over the speed limit during the call). The customer alleged that there was sudden down pour of rain and should not have had the cruise control on, and could have been driving safer, but expected the lane trace to have performed better. The customer stated he was using his thumb to decrease the cruise control speed and believes he drove over a large puddle of water and possibly a pothole. The customer also stated that lanes were not detected and the lane tracing assist malfunctioned, causing the vehicle to hydroplane and drift. He reported that the vehicle hit 2-7 trees before coming to a stop. He stated the driver airbag deployed, saving his life, and the driver side seat airbag and driver curtain shield airbags also deployed. He alleges sustaining whiplash, bruising lower abdomen, left knee contusion, cut on left forearm and psychologic stress from the incident. He declined to go to the hospital at the time of the crash but did get a CT scan two days after the crash, which he stated revealed no brain injuries.
This update report is being submitted as part of SGO 2021-01 - Request 1 in which each reporting entity must submit ""an updated Incident Report on the tenth (10th) calendar day after receipt of notice"". The original report ID is 1306-1519-1."," "
"13781-1556","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJSA1E23HF"," ","N/A","Tesla","Model S"," ","2017"," ","cd318825933c186","","Y","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","Unknown, see Narrative",""," ","Y"," "," "," "," "," "," ","","JUN-2021"," ","OCT-2021","","Y","954fd0e5c9f7d00","","Y","","Y","","Y","","Y","UNK","","Y","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Unknown","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y"," "," "," ","Y"," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1555","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJSA1E66MF"," ","N/A","Tesla","Model S"," ","2021"," ","625977e563c2d59","2217"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","16:49"," ","a8d3da56642d434","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Turnersville"," ","NJ ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
"13781-1554","1","Tesla, Inc.","1-Day","","","OCT-2021","5YJ3E1EA4JF"," ","N/A","Tesla","Model 3"," ","2018"," ","2a3488d8fcddc98","37170"," ","Consumer","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]"," ","Y","No","ADAS",""," "," ","Y"," "," "," "," "," ","","OCT-2021"," ","OCT-2021","19:12"," ","d4bb529ca131d16","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Minneapolis"," ","MN ","[MAY CONTAIN PERSONALLY IDENTIFIABLE INFORMATION]"," ","Unknown","Unknown","Unknown","","Y","Unknown"," "," "," "," "," "," ","Y"," ","","Unknown","Unknown","Unknown","Unknown","Unknown","Unknown"," "," "," "," "," "," "," "," "," "," ","Y","Unknown","Yes","Unknown","Unknown","","Y"," "," "," "," "," "," "," "," "," "," ","Y","Y"," "," "," "," "," "," "," ","Unknown","","Y","Unknown","","Y","","Y","","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y","[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]","Y"
