cd Datawconfid,pctid,x,y,z
2,80,1.574,0.863,0.223
2,80,0.895,0.148,0.539
2,80,1.586,-0.813,-0.141
2,80,1.547,0.250,-0.676
2,80,1.168,0.320,0.145
2,80,0.855,-0.336,0.406
2,80,1.020,-0.195,-0.582
2,80,0.734,0.359,-0.559
2,80,1.180,0.277,0.359
2,80,1.391,-1.082,-0.508
2,80,0.996,-0.031,-0.758
2,80,0.898,0.527,-0.078
2,80,1.121,-0.234,0.387
2,80,1.008,-0.438,-0.195
2,80,0.523,0.137,-0.492
2,80,1.898,0.297,0.395
2,80,1.777,-0.004,1.008
2,80,2.562,0.695,-0.832
2,80,0.414,0.879,0.008
2,80,0.316,0.883,0.543
2,80,1.215,-0.980,-0.129
2,80,0.777,-0.312,-0.629
2,80,0.711,0.340,-0.262
2,80,1.559,-0.191,0.234
2,80,0.012,0.031,-0.750
2,80,0.910,0.395,-0.887
2,80,1.418,0.891,0.371
2,80,1.785,-1.180,0.633
2,80,-0.426,-0.609,-0.879
2,80,0.180,0.137,-0.398
2,80,2.586,0.207,0.039
2,80,0.953,0.133,-0.137
2,80,2.016,0.129,-0.566
2,80,0.535,0.652,-0.082
2,80,2.703,-1.348,-1.363
2,80,0.988,-0.934,-0.723
2,80,0.516,1.262,-0.527
2,80,1.578,0.492,0.824
2,80,2.109,-0.023,-1.410
2,80,0.598,0.121,-0.180
2,80,0.961,0.539,-0.004
2,80,0.953,-0.598,0.160
2,80,0.852,-1.156,-1.836
2,80,1.797,1.465,-0.695
2,80,1.965,0.441,0.059
2,80,-3.684,-1.289,0.563
2,80,0.191,-0.129,-0.520
2,80,-0.750,0.727,-0.621
2,80,1.223,-0.758,0.629
2,80,-0.230,-0.637,0.473
2,80,2.461,-0.187,-0.172
2,80,1.531,0.492,-1.266
2,80,4.711,-1.680,0.320
2,80,3.004,-0.559,-1.809
2,80,2.637,1.246,-1.871
2,80,-0.449,1.926,0.742
2,80,1.848,0.219,-0.238
2,80,1.937,-0.078,-0.957
2,80,0.359,0.641,0.551
2,80,0.879,-0.926,0.598
2,80,-0.375,-0.688,-0.113
2,80,1.141,1.121,-0.414
2,80,1.672,0.227,0.770
2,80,-0.391,-0.945,-1.488
2,80,0.574,-0.793,-0.898
2,80,1.035,0.836,-1.066
2,80,1.309,0.020,0.523
2,80,1.137,-0.008,-0.430
2,80,1.805,-0.164,-1.230
2,80,1.117,0.473,-0.109
2,80,0.020,-0.367,0.621
2,80,1.074,-0.434,-0.586
2,80,1.145,0.707,-0.289
2,80,0.691,0.453,0.168
2,80,1.895,-0.391,-0.566
2,80,0.770,0.652,-0.238
2,80,0.383,0.117,-0.492
2,80,2.551,-2.691,1.047
2,80,0.066,1.160,-0.938
2,80,1.691,0.109,-0.719
2,80,1.625,0.332,0.680
2,80,-4.934,-0.625,1.312
2,80,0.379,-0.414,-0.043
2,80,1.156,0.633,-0.355
2,80,-0.688,0.246,0.629
2,80,2.430,0.266,-0.090
2,80,1.312,-0.309,-1.215
2,80,0.367,0.859,-0.461
2,80,1.332,-0.426,0.426
2,80,1.008,0.383,-0.324
2,80,1.012,0.035,-0.180
2,80,0.250,1.449,1.020
2,80,2.398,-0.340,0.836
2,80,0.148,-0.527,-1.266
2,80,1.246,1.922,-1.059
2,80,0.086,0.109,1.176
2,80,1.633,-1.035,-0.250
2,80,1.098,-0.148,-0.844
2,80,0.977,0.461,-0.020
2,80,1.605,-0.742,0.051
2,80,-1.527,-0.035,0.629
2,80,1.164,1.285,-0.613
2,80,1.770,0.488,-0.043
2,80,0.203,-0.016,-0.535
2,80,0.613,-0.684,-0.297
2,80,0.703,-0.352,0.293
2,80,1.453,-1.355,0.734
2,80,-1.184,-0.637,0.477
2,80,0.781,0.613,-0.883
2,80,1.805,0.305,-0.332
2,80,-1.371,-1.902,0.180
2,80,2.504,-0.160,0.660
2,80,1.230,0.582,-0.434
2,80,0.543,0.125,0.641
2,80,0.781,-0.957,0.184
2,80,-0.281,-0.187,-0.391
2,80,0.621,0.129,0.406
2,80,0.809,-0.055,0.340
2,80,1.539,-0.816,-0.340
2,80,0.703,0.238,-0.469
2,80,0.602,1.379,0.504
2,80,0.906,-1.555,0.125
2,80,1.227,-0.367,-0.180
2,80,1.570,0.910,-1.246
2,80,0.559,-0.242,-0.246
2,80,2.453,0.312,-0.207
2,80,1.797,-0.484,-1.109
2,80,0.871,0.410,-0.102
2,80,1.762,-0.680,-0.102
2,80,0.637,-0.398,0.328
2,80,0.914,0.988,-0.676
2,80,1.992,0.207,0.141
2,80,-1.523,-0.793,-0.027
2,80,0.797,-0.137,-0.730
2,80,1.809,0.918,-0.449
2,80,0.992,-0.500,0.430
2,80,0.016,-0.680,0.008
2,80,1.125,0.469,-0.414
2,80,2.609,0.039,0.758
2,80,1.266,-1.969,0.887
2,80,6.004,-0.688,-1.883
2,80,0.598,0.668,-0.453
2,80,1.027,-0.133,0.465
2,80,-0.465,-0.574,0.273
2,80,-0.020,-0.301,-0.250
2,80,0.301,0.168,0.500
2,80,2.070,-0.734,0.395
2,80,0.500,-0.516,-0.402
2,80,1.434,0.422,-0.676
2,80,0.430,1.961,0.832
2,80,-2.039,-2.195,0.191
2,80,1.469,0.301,-1.535
2,80,0.207,0.543,0.074
2,80,-1.336,0.289,0.434
2,80,-0.145,-0.777,-1.090
2,80,0.863,-0.152,-0.203
2,80,0.285,0.777,-0.203
2,80,2.617,0.215,-1.371
2,80,2.609,-0.156,0.805
2,80,0.391,1.113,-0.789
2,80,1.926,0.367,0.207
2,80,-2.375,-1.305,-0.312
2,80,1.125,-0.504,-0.035
2,80,0.660,1.008,0.848
2,80,-0.012,0.074,0.359
2,80,0.637,-0.848,-0.344
2,80,0.434,0.207,-0.320
2,80,0.270,0.563,0.660
2,80,1.117,-0.004,-0.121
2,80,0.078,-0.957,-0.117
2,80,0.230,0.063,-0.566
2,80,1.879,1.320,0.875
2,80,0.746,-1.562,0.930
2,80,0.387,-0.203,-1.297
2,80,0.074,0.652,-0.898
2,80,-0.004,0.262,0.500
2,80,0.613,-0.187,-0.215
2,80,-0.297,0.387,-0.070
2,80,0.461,0.699,0.070
2,80,1.062,-1.949,-1.074
2,80,1.836,-0.977,-1.422
2,80,0.555,0.891,-0.355
2,80,-0.488,0.773,1.133
2,80,0.887,0.570,-0.301
2,80,0.539,0.105,-0.207
2,80,1.711,1.039,0.004
2,80,0.449,-0.578,0.789
2,80,2.465,-0.641,-0.898
2,80,0.086,0.410,-1.184
2,80,1.715,0.918,-0.414
2,80,2.176,0.172,-0.711
2,80,-1.402,-2.590,-1.437
2,80,0.445,0.902,0.012
2,80,1.340,0.105,0.730
2,80,1.926,-0.957,-0.277
2,80,2.270,-0.152,-0.754
2,80,0.309,0.430,-0.449
2,80,1.809,-0.426,0.012
2,80,0.652,-0.547,0.004
2,80,0.230,0.094,-1.285
2,80,0.914,1.891,0.699
2,80,1.270,-2.039,-0.168
2,80,2.703,0.281,0.031
2,80,1.551,0.805,-0.602
2,80,-0.113,0.113,1.207
2,80,1.320,-0.141,-0.289
2,80,1.348,-0.371,-0.473
2,80,0.301,0.191,0.352
2,80,0.797,-4.434,0.992
2,80,-2.129,0.910,0.543
2,80,1.621,-0.008,-1.406
2,80,0.328,0.227,0.949
2,80,2.621,-0.660,0.727
2,80,3.598,-0.344,-2.039
2,80,1.285,0.555,-0.187
2,80,0.559,0.809,0.500
2,80,-0.047,-1.070,0.145
2,80,0.578,0.207,-1.191
2,80,0.918,0.617,0.187
2,80,0.984,0.063,0.645
2,80,0.074,-0.770,-0.094
2,80,0.859,0.109,-0.742
2,80,0.934,0.398,0.168
2,80,1.152,-0.199,0.559
2,80,0.355,-0.379,-0.184
2,80,0.793,0.465,-0.508
2,80,0.867,0.273,0.301
2,80,1.055,-0.520,0.301
2,80,0.918,0.082,-0.773
2,80,1.004,0.555,-0.203
2,80,0.336,0.102,0.672
2,80,0.422,-0.977,0.219
2,80,1.055,-0.012,-0.988
2,80,1.000,0.559,0.047
2,80,0.895,-0.168,0.508
2,80,1.016,-0.488,-0.492
2,80,0.613,0.520,-0.359
2,80,0.172,0.684,0.574
2,80,1.812,-0.539,-0.066
2,80,1.008,-0.402,0.270
2,80,1.184,1.184,-0.223
2,80,0.980,-0.051,0.813
2,80,1.207,0.113,-0.555
2,80,0.598,-0.352,-0.508
2,80,0.590,0.441,0.305
2,80,1.113,-0.145,0.473
2,80,0.285,-0.465,-0.203
2,80,0.945,0.383,-0.270
2,80,1.176,0.113,0.438
2,80,0.504,-1.031,-0.340
2,80,0.953,-0.004,-0.418
2,80,0.848,0.570,-0.105
2,80,2.355,-0.414,-0.980
2,80,0.082,-0.004,-0.187
2,80,2.016,0.578,-0.504
2,80,1.637,-0.141,0.281
2,80,1.074,-2.211,-0.711
2,80,1.504,-0.199,-0.547
2,80,0.477,0.527,-0.145
2,80,1.211,0.008,0.102
2,80,1.422,-0.438,-0.352
2,80,0.453,0.070,-0.293
2,80,0.668,1.445,0.543
2,80,1.477,-0.883,1.445
2,80,1.070,-0.559,-0.715
2,80,1.883,0.352,-0.367
2,80,3.066,0.297,0.555
2,80,-0.230,-1.461,-0.977
2,80,1.805,-0.117,-0.527
2,80,0.438,1.180,-0.031
2,80,2.289,-1.457,-0.926
2,80,1.395,-0.121,-0.875
2,80,0.520,1.492,0.273
2,80,1.652,0.551,-0.785
2,80,0.434,-0.129,-0.938
2,80,0.641,0.660,-0.359
2,80,0.762,0.133,-0.543
2,80,1.863,-0.367,1.160
2,80,0.582,0.484,0.945
2,80,1.344,0.109,-1.504
2,80,1.785,0.566,0.750
2,80,1.098,1.543,-0.445
2,80,2.242,1.309,-1.812
2,80,0.418,1.328,-0.203
2,80,1.687,0.320,0.055
2,80,1.547,-0.594,1.074
2,80,-0.766,-0.418,0.125
2,80,0.727,1.273,0.051
2,80,1.055,0.055,0.441
2,80,1.410,-1.121,-0.191
2,80,1.324,-0.078,-0.855
2,80,1.012,0.500,0.117
2,80,1.715,-0.254,0.484
2,80,1.406,-0.520,-1.285
2,80,0.555,0.469,-0.359
2,80,0.676,0.187,0.203
2,80,1.242,-0.555,0.348
2,80,0.684,-0.371,-0.508
2,80,1.258,0.566,-0.137
2,80,1.027,0.312,0.762
2,80,2.047,-0.043,-0.727
2,80,1.020,0.145,-0.676
2,80,1.953,1.066,0.402
2,80,1.840,-2.266,-1.500
2,80,3.016,-0.039,-0.781
2,80,1.117,1.070,-0.586
2,80,0.891,0.418,1.094
2,80,1.383,-0.066,0.645
2,80,0.914,-0.141,-0.430
2,80,0.941,0.770,0.023
2,80,0.844,-0.090,0.496
2,80,0.273,-0.574,0.168
2,80,1.809,-0.074,-0.629
2,80,1.645,0.422,-0.512
2,80,1.461,-0.063,0.922
2,80,3.953,0.406,-1.117
2,80,1.387,0.805,-0.438
2,80,-0.027,-0.246,0.945
2,80,1.488,0.039,0.598
2,80,1.164,0.375,-0.879
2,80,0.141,0.676,-0.254
2,80,1.992,-0.223,-1.090
2,80,0.148,0.078,0.395
2,80,1.160,0.238,-0.598
2,80,1.527,1.125,0.699
2,80,0.281,-0.902,2.160
2,80,0.676,0.184,0.098
2,80,0.480,1.508,-0.254
2,80,-0.301,0.156,1.492
2,80,1.430,-0.516,-0.414
2,80,2.379,-0.141,-0.934
2,80,0.117,0.719,0.348
2,80,1.070,-0.172,0.914
2,80,-0.082,-0.598,1.062
2,80,1.480,0.496,-0.754
2,80,1.824,0.180,0.086
2,80,1.957,-1.289,-1.473
2,80,1.031,-0.629,0.137
2,80,0.531,0.512,-0.172
2,80,1.070,0.160,0.563
2,80,0.836,-1.047,0.090
2,80,0.883,0.168,-0.621
2,80,1.070,0.359,-0.102
2,80,1.027,-0.301,0.398
2,80,0.840,-0.574,-0.500
2,80,0.504,0.328,-0.418
2,80,1.324,0.207,0.051
2,80,-0.125,-0.148,0.047
2,80,1.734,0.324,-1.012
2,80,1.957,1.281,-0.082
2,80,1.016,-0.242,0.531
2,80,1.848,-0.961,-0.246
2,80,0.508,0.113,-0.512
2,80,0.602,0.563,0.137
2,80,0.504,-0.012,0.578
2,80,0.527,-0.035,-0.348
2,80,1.012,0.293,-0.723
2,80,1.062,0.367,0.574
2,80,0.938,-0.613,0.305
2,80,0.707,-0.035,-0.832
2,80,1.000,0.500,-0.113
2,80,1.406,-0.176,0.312
2,80,1.676,0.184,-0.563
2,80,0.262,-0.211,-0.148
2,80,1.172,0.531,0.156
2,80,1.691,-1.195,-0.891
2,80,1.297,-0.328,-0.773
2,80,1.113,1.156,-0.148
2,80,0.766,0.121,0.637
2,80,0.281,-0.223,0.012
2,80,0.926,-0.012,-0.859
2,80,0.707,0.551,0.070
2,80,1.816,-0.293,0.551
2,80,3.789,0.426,0.969
2,80,0.707,0.586,-0.676
2,80,1.398,0.547,0.348
2,80,1.895,-0.957,1.332
2,80,1.109,-0.055,-0.715
2,80,1.258,1.059,-0.223
2,80,1.184,0.258,0.199
2,80,1.766,-0.508,-0.801
2,80,1.961,0.078,0.027
2,80,0.891,0.715,0.285
2,80,1.262,-0.379,0.406
2,80,-1.793,-0.434,0.715
2,80,1.156,1.039,-0.410
2,80,1.863,-0.102,0.633
2,80,2.758,-0.059,-0.070
2,80,1.594,-0.297,-1.078
2,80,0.598,0.582,1.227
2,80,1.461,-0.051,0.137
2,80,0.598,-0.434,0.148
2,80,-0.391,0.316,-0.281
2,80,1.121,0.145,-0.789
2,80,-4.789,0.547,0.152
2,80,0.809,-1.082,-1.039
2,80,0.902,0.813,-0.426
2,80,0.172,0.242,0.660
2,80,1.473,0.180,0.211
2,80,0.176,0.332,-0.867
2,80,1.250,0.648,-0.191
2,80,1.238,-0.102,0.844
2,80,1.250,-0.727,-0.094
2,80,1.758,0.320,-1.102
2,80,1.336,1.566,1.191
2,80,1.961,-2.348,1.187
2,80,0.961,-0.754,0.570
2,80,0.453,1.387,-0.168
2,80,0.508,-0.395,0.828
2,80,0.148,-0.137,-0.918
2,80,0.863,0.145,-0.480
2,80,1.371,0.563,0.129
2,80,1.297,-0.164,0.297
2,80,-0.430,-1.547,-1.348
2,80,0.793,1.055,-0.438
2,80,1.805,-0.023,-0.297
2,80,0.520,-0.559,-2.207
2,80,1.520,0.281,-0.844
2,80,0.809,0.777,-0.008
2,80,1.320,-0.332,0.348
2,80,3.801,0.367,-0.898
2,80,2.414,0.988,-0.664
2,80,1.887,0.234,-0.367
2,80,-2.645,-0.059,1.180
2,80,0.699,-0.320,-0.375
2,80,0.699,1.109,-0.070
2,80,1.070,-0.164,1.191
2,80,1.500,-0.719,-0.543
2,80,1.000,0.492,-0.648
2,80,3.152,0.445,0.816
2,80,3.414,-2.395,1.746
2,80,-0.219,0.293,-1.887
2,80,1.176,0.691,-0.031
2,80,2.008,1.281,0.121
2,80,1.898,-0.652,0.695
2,80,1.367,0.184,-0.637
2,80,0.793,1.492,-1.738
2,80,0.352,0.914,0.664
2,80,1.055,0.137,-0.832
2,80,1.488,-0.766,0.379
2,80,0.770,0.250,0.078
2,80,0.867,-0.047,0.512
2,80,1.109,-0.941,-0.262
2,80,1.102,0.121,-0.438
2,80,1.234,0.672,0.266
2,80,1.207,-0.527,0.406
2,80,0.984,-0.242,-0.633
2,80,1.164,0.582,-0.367
2,80,0.570,0.137,0.539
2,80,0.449,-0.836,0.309
2,80,1.945,-0.035,-0.684
2,80,1.031,0.348,0.023
2,80,0.996,-0.176,0.363
2,80,0.094,0.727,-1.152
2,80,0.449,0.199,-0.848
2,80,1.691,0.496,0.457
2,80,1.203,-0.082,0.234
2,80,0.703,-0.211,-0.609
2,80,1.184,0.789,-0.344
2,80,0.691,0.109,0.543
2,80,1.121,-0.414,-0.254
2,80,0.984,0.008,-0.488
2,80,0.531,0.723,0.051
2,80,2.066,-0.398,-1.598
2,80,-0.422,-0.965,-0.742
2,80,0.719,0.367,-0.602
2,80,0.840,0.684,0.605
2,80,-0.063,-1.633,-0.438
2,80,1.012,-0.355,-1.133
2,80,0.656,0.688,-0.195
2,80,0.910,-0.320,0.340
2,80,0.156,-1.203,-0.293
2,80,0.543,0.215,-0.187
2,80,1.496,0.707,0.398
2,80,1.344,-1.668,-0.082
2,80,0.750,-0.129,-0.973
2,80,0.758,0.426,-0.543
2,80,0.777,0.117,0.547
2,80,1.711,-0.047,-0.305
2,80,2.297,-0.414,-0.902
2,80,1.570,0.641,-0.156
2,80,-4.664,-1.316,0.344
2,80,1.070,0.664,0.172
2,80,0.887,0.867,-0.598
2,80,0.195,0.289,0.793
2,80,2.035,-0.320,-0.316
2,80,0.242,-0.762,-0.801
2,80,0.730,0.934,0.266
2,80,1.223,-0.223,0.527
2,80,5.590,-0.418,0.629
2,80,2.238,1.359,-0.473
2,80,1.211,0.059,0.020
2,80,3.992,0.676,0.703
2,80,-0.516,-0.668,-0.203
2,80,0.441,0.852,-0.781
2,80,1.562,-0.164,1.066
2,80,0.879,0.301,0.586
2,80,0.238,-0.918,0.000
2,80,0.738,0.473,0.500
2,80,0.867,-0.277,-0.066
2,80,1.355,-0.578,0.094
2,80,1.445,0.367,-0.383
2,80,2.980,0.406,0.469
2,80,-2.555,-1.578,0.469
2,80,1.293,-0.254,-0.105
2,80,0.742,1.129,-0.387
2,80,1.371,0.262,0.367
2,80,-0.473,-0.266,-1.000
2,80,0.645,0.207,0.055
2,80,0.879,0.789,0.121
2,80,1.094,-0.219,0.586
2,80,1.777,0.070,-2.191
2,80,1.457,0.406,-0.629
2,80,2.195,0.477,0.012
2,80,-4.172,-1.355,-0.258
2,80,0.492,-0.332,-1.473
2,80,0.414,1.129,-0.168
2,80,-0.004,-0.258,0.617
2,80,0.980,-0.070,0.203
2,80,0.449,-0.059,-0.473
2,80,1.758,1.027,0.840
2,80,1.613,-1.488,-0.395
2,80,-1.203,-1.004,0.551
2,80,0.801,1.004,-0.164
2,80,0.543,-0.113,0.609
2,80,1.969,-0.844,-0.086
2,80,-0.465,0.461,-0.898
2,80,0.566,0.672,0.035
2,80,2.527,0.109,-0.715
2,80,-0.555,-0.680,0.965
2,80,1.195,0.207,-1.035
2,80,2.414,0.508,0.441
2,80,0.328,-0.801,0.789
2,80,0.664,-0.219,-0.152
2,80,-0.320,0.668,-0.793
2,80,-1.352,0.672,0.141
2,80,1.582,0.164,-0.586
2,80,0.426,-0.121,-1.375
2,80,-0.242,0.422,-0.238
2,80,-1.125,-2.055,-1.344
2,80,-0.199,0.352,-0.559
2,80,2.262,1.379,-0.402
2,80,0.926,0.953,0.246
2,80,2.855,0.277,0.227
2,80,0.723,0.246,-0.602
2,80,0.895,0.430,0.320
2,80,0.582,-0.047,0.457
2,80,0.453,0.125,-0.289
2,80,0.441,-0.250,-1.695
2,80,0.785,0.352,0.148
2,80,0.426,-0.090,0.375
2,80,0.934,-0.332,-0.570
2,80,0.777,0.375,-0.332
2,80,1.301,0.070,0.359
2,80,0.969,-0.551,0.043
2,80,1.320,-0.441,-0.809
2,80,1.113,0.594,-0.129
2,80,1.496,-0.387,0.402
2,80,2.375,-0.250,-0.059
2,80,0.648,0.187,-0.934
2,80,1.473,0.617,0.438
2,80,1.977,-1.559,-1.156
2,80,1.691,-0.219,-0.520
2,80,1.598,1.285,-0.043
2,80,1.578,0.199,0.566
2,80,2.320,0.191,0.164
2,80,1.297,-0.281,-0.848
2,80,1.277,0.973,0.113
2,80,1.176,-0.371,0.531
2,80,2.215,-0.875,-0.645
2,80,1.051,0.777,-0.527
2,80,1.641,0.387,0.129
2,80,3.133,-1.187,0.148
2,80,2.297,0.520,-1.391
2,80,0.832,1.105,-0.500
2,80,0.922,-0.746,0.648
2,80,1.070,-0.363,-0.535
2,80,0.766,-0.023,-0.645
2,80,0.613,0.715,0.813
2,80,2.410,-1.031,0.145
2,80,2.258,-1.051,0.082
2,80,1.289,0.730,-0.410
2,80,0.160,2.551,2.000
2,80,0.496,-0.117,-0.063
2,80,1.023,-0.508,0.340
2,80,-0.262,0.832,-0.922
2,80,0.008,-0.207,0.195
2,80,1.809,-0.004,-0.582
2,80,-0.066,0.410,-0.277
2,80,1.809,0.406,0.324
2,80,-2.816,-0.996,1.539
2,80,3.262,0.559,-2.301
2,80,0.785,0.703,-0.711
2,80,1.617,0.527,0.219
2,80,-0.605,-1.008,-0.598
2,80,0.113,-0.020,-0.551
2,80,1.902,0.543,-0.285
2,80,1.160,-0.246,0.398
2,80,1.465,0.344,0.141
2,80,0.910,0.121,-0.543
2,80,1.609,0.395,0.348
2,80,0.988,-0.438,0.320
2,80,0.641,0.281,-1.926
2,80,0.793,0.555,-0.352
2,80,1.281,1.094,0.465
2,80,0.051,-0.438,0.164
2,80,0.152,-0.242,-1.082
2,80,0.703,0.051,-0.039
2,80,2.148,-0.406,-0.469
2,80,2.387,-0.582,-0.445
2,80,-0.297,0.031,-0.789
2,80,0.813,0.746,0.754
2,80,1.332,-1.680,-0.609
2,80,1.125,0.492,-0.375
2,80,1.059,1.418,-0.066
2,80,1.098,0.012,0.555
2,80,0.348,-1.191,-0.965
2,80,0.633,-0.367,-0.609
2,80,0.961,0.648,0.379
2,80,1.262,-0.449,0.383
2,80,0.867,-0.527,-0.539
2,80,0.867,0.820,-0.555
2,80,1.129,0.891,0.402
2,80,2.254,-0.500,1.059
2,80,0.809,-0.059,-0.828
2,80,1.203,0.840,-0.234
2,80,0.660,0.160,0.270
2,80,2.117,0.074,-0.594
2,80,0.805,0.148,-0.961
2,80,1.082,0.754,0.008
2,80,1.227,-0.418,0.184
2,80,1.531,-0.598,-0.449
2,80,1.547,0.363,-0.355
2,80,1.184,0.238,0.117
2,80,1.949,-0.648,-0.391
2,80,0.047,-0.176,-1.285
2,80,1.047,0.895,-0.242
2,80,1.254,0.227,0.789
2,80,1.867,-0.281,-0.215
2,80,0.746,0.262,-0.621
2,80,1.289,1.027,0.105
2,80,0.676,-0.270,0.496
2,80,0.520,0.039,-0.582
2,80,1.441,0.898,-0.430
2,80,0.262,0.793,0.008
2,80,1.766,-0.402,-0.590
2,80,-0.035,-0.773,-1.320
2,80,-0.563,0.152,-0.160
2,80,1.336,-2.348,-1.195
2,80,-0.109,-0.375,-1.266
2,80,1.012,1.566,-0.578
2,80,-0.141,1.562,-0.445
2,80,2.859,-0.609,-0.789
2,80,2.402,-0.645,-0.383
2,80,0.008,0.754,0.016
2,80,3.340,-4.371,-3.012
2,80,-0.160,-0.973,0.316
2,80,1.059,0.727,-0.477
2,80,2.973,0.250,0.371
2,80,1.406,1.414,0.961
2,80,0.809,0.195,-0.266
2,80,0.926,-0.023,-1.020
2,80,-0.949,0.387,0.152
2,80,1.738,-0.215,-0.168
2,80,0.277,0.141,-0.250
2,80,0.328,0.430,-0.012
2,80,3.953,-1.094,-0.285
2,80,3.465,-0.145,-0.449
2,80,0.777,1.629,-0.215
2,80,2.184,1.117,0.465
2,80,0.848,-1.547,-0.684
2,80,1.809,0.094,-0.309
2,80,0.887,0.578,-0.102
2,80,0.504,0.047,0.551
2,80,1.020,0.312,-0.551
2,80,0.211,0.105,-0.664
2,80,0.105,0.395,0.246
2,80,3.258,-3.445,0.207
2,80,0.875,-0.586,-0.723
2,80,0.758,0.691,-0.391
2,80,1.258,0.465,0.055
2,80,-0.262,-1.203,-0.566
2,80,0.125,-0.738,-0.039
2,80,0.586,0.453,0.012
2,80,1.164,-0.207,0.434
2,80,1.082,-0.656,-0.160
2,80,0.887,0.117,-0.730
2,80,0.465,0.355,0.051
2,80,1.098,-1.281,0.449
2,80,1.539,-0.633,-0.160
2,80,1.020,0.512,-0.496
2,80,1.000,-0.234,0.922
2,80,0.988,0.094,0.680
2,80,2.176,0.102,-1.207
2,80,0.512,0.559,-0.402
2,80,0.648,0.352,0.496
2,80,0.875,-0.363,-0.187
2,80,0.012,0.039,-0.270
2,80,0.848,0.672,0.348
2,80,2.352,-0.715,-0.477
2,80,1.840,-0.445,-1.109
2,80,0.066,0.988,-0.223
2,80,2.332,0.801,0.629
2,80,2.238,0.051,0.992
2,80,0.398,-0.523,-0.594
2,80,1.320,1.262,0.340
2,80,0.973,-0.031,0.148
2,80,1.902,-0.055,0.082
2,80,0.258,0.031,-0.840
2,80,0.500,0.516,-0.020
2,80,1.223,-0.215,0.301
2,80,0.098,-0.344,-1.043
2,80,0.859,0.711,-0.707
2,80,1.637,0.211,0.184
2,80,-2.105,-1.137,0.492
2,80,1.453,-0.246,-0.180
2,80,0.801,0.375,0.273
2,80,2.562,0.336,0.543
2,80,0.043,-0.492,-0.617
2,80,0.031,-0.758,-1.262
2,80,0.699,1.062,0.121
2,80,0.320,-0.953,-0.250
2,80,1.539,-0.355,-0.297
2,80,3.035,0.652,-0.586
2,80,0.578,0.570,1.605
2,80,-0.430,-0.582,-0.840
2,80,1.270,0.063,-1.176
2,80,1.344,0.711,0.020
2,80,1.437,-0.293,0.047
2,80,-0.781,-1.590,-0.871
2,80,1.418,0.473,-0.051
2,80,2.453,0.070,0.672
2,80,2.934,-0.938,0.480
2,80,0.883,-0.547,-1.289
2,80,0.578,0.785,-0.383
2,80,0.703,-0.012,0.453
2,80,0.711,-0.785,-0.043
2,80,0.410,-0.004,-0.922
2,80,2.516,0.141,0.738
2,80,2.156,-0.379,0.840
2,80,-0.281,0.219,-0.938
2,80,1.102,0.277,-0.969
2,80,1.859,0.320,-0.496
2,80,0.809,-0.539,0.375
2,80,0.902,-0.480,-0.266
2,80,0.160,0.520,0.742
2,80,-1.160,1.254,0.395
2,80,1.672,-0.023,-0.301
2,80,0.969,-0.070,-0.516
2,80,0.297,0.715,0.035
2,80,-1.324,-2.137,0.711
2,80,2.340,0.508,-1.863
2,80,0.523,1.285,-0.508
2,80,1.555,-0.016,0.410
2,80,1.676,-0.824,0.465
2,80,0.027,-0.359,-0.598
2,80,0.746,0.258,-0.129
2,80,0.953,0.125,0.492
2,80,0.512,-0.020,-0.117
2,80,1.215,0.125,-1.055
2,80,0.938,0.332,-0.293
2,80,0.820,-0.285,0.582
2,80,1.590,-0.297,0.387
2,80,0.570,0.187,-0.523
2,80,1.273,0.250,0.477
2,80,0.664,-0.645,0.227
2,80,0.969,-0.242,-0.676
2,80,0.996,0.555,-0.277
2,80,0.930,0.063,0.551
2,80,1.082,-0.453,-0.031
2,80,0.730,-0.035,-0.535
2,80,0.953,0.324,0.215
2,80,1.547,-1.594,0.563
2,80,0.688,-0.316,-0.645
2,80,0.781,0.895,-0.094
2,80,1.223,0.551,0.488
2,80,1.465,-0.945,-0.680
2,80,1.527,-0.051,-0.758
2,80,0.801,0.457,-0.055
2,80,1.230,-0.109,0.902
2,80,0.574,0.438,-0.480
2,80,1.414,0.020,-0.910
2,80,0.719,0.875,0.477
2,80,0.012,-0.008,0.586
2,80,0.000,-0.594,-0.598
2,80,1.027,0.832,-0.305
2,80,1.883,0.137,0.379
2,80,1.348,-0.066,-0.699
2,80,1.902,-0.211,-1.082
2,80,0.887,0.125,-0.078
2,80,2.598,-2.918,-0.563
2,80,1.695,-1.301,-0.988
2,80,0.523,1.082,-0.785
2,80,0.520,0.254,0.688
2,80,3.289,0.109,0.270
2,80,-0.113,-0.266,-0.027
2,80,0.852,1.559,-0.836
2,80,1.734,-0.348,0.078
2,80,0.406,-0.297,0.199
2,80,0.344,-0.039,-0.316
2,80,1.605,0.344,-0.172
2,80,-3.348,-0.953,2.516
2,80,-0.461,-0.855,0.078
2,80,0.492,0.926,-0.586
2,80,1.301,-0.082,0.797
2,80,1.793,0.137,-0.645
2,80,-0.016,-0.035,-1.016
2,80,0.875,0.496,-0.094
2,80,0.547,-0.250,0.246
2,80,0.574,0.047,0.785
2,80,0.371,0.195,-0.207
2,80,0.504,1.520,0.578
2,80,0.844,-0.711,-0.125
2,80,0.898,-0.422,-0.789
2,80,0.773,0.250,-0.543
2,80,2.480,0.566,-0.441
