course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
1204208,Mastering Micro Services Using Java Spring Boot,https://www.udemy.com/mastering-micro-services-using-java-sprint-boot/,195,1649,34,25,Beginner Level,0.95,2,2017-05-17T17:43:14Z,Subject: Web Development
842728,Getting Started with NodeJS for Beginners,https://www.udemy.com/getting-started-with-nodejs-for-beginners/,195,1645,75,12,Beginner Level,0.95,1,2016-05-23T21:14:50Z,Subject: Web Development
631472,DesktopServer : Install WordPress Locally - Work Anywhere!,https://www.udemy.com/desktopserver/,65,1640,22,29,Beginner Level,0.95,2,2015-11-01T22:03:29Z,Subject: Web Development
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/,75,1634,52,21,All Levels,0.95,2.5,2016-09-13T16:14:43Z,Subject: Web Development
369132,One-stop Ruby on Rails: Build Web Applications from Scratch,https://www.udemy.com/build-etsy-yelp-craigslist-and-a-web-scraper-from-scratch/,145,1628,162,129,All Levels,0.95,18.5,2015-01-13T06:40:32Z,Subject: Web Development
856530,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,35,1627,38,7,All Levels,0.95,0.5833333333,2016-05-23T17:05:27Z,Subject: Web Development
863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,50,1626,81,18,All Levels,0.95,1.5,2016-06-15T23:04:19Z,Subject: Web Development
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,100,1626,115,78,Beginner Level,0.95,6.5,2016-11-15T21:59:55Z,Subject: Web Development
791610,Create a business website with WordPress,https://www.udemy.com/create-a-business-website-with-wordpress/,50,1624,31,38,Intermediate Level,0.95,4,2016-03-14T22:22:28Z,Subject: Web Development
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,20,1618,46,20,All Levels,0.95,1.5,2016-05-13T05:09:09Z,Subject: Web Development
797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,20,1613,21,20,All Levels,0.95,1,2016-04-14T05:38:18Z,Subject: Web Development
896858,The Complete WordPress Development & Customization Course,https://www.udemy.com/the-complete-wordpress-development-customization-course/,100,1611,165,157,All Levels,0.95,12.5,2016-11-07T17:17:16Z,Subject: Web Development
180547,PHP Development with the Laravel Framework,https://www.udemy.com/php-development-with-laravel-4/,50,1611,24,20,Beginner Level,0.95,3.5,2014-03-11T20:40:48Z,Subject: Web Development
130168,HTML and CSS for Beginning Web Developers,https://www.udemy.com/html-and-css-for-beginning-web-developers/,100,1606,28,73,Beginner Level,0.95,9,2013-12-13T18:19:58Z,Subject: Web Development
1240522,Learn Bootstrap And Make Responsive Websites,https://www.udemy.com/learn-bootstrap-and-make-responsive-websites/,25,1605,10,32,Beginner Level,0.95,3.5,2017-06-11T19:03:19Z,Subject: Web Development
765916,Start Web Development with GIS Map in JavaScript,https://www.udemy.com/start-web-development-with-gis-map-in-javascript/,60,1599,26,49,Beginner Level,0.95,3,2016-02-28T23:43:19Z,Subject: Web Development
987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,50,1591,99,74,All Levels,0.95,9.5,2017-02-08T00:40:08Z,Subject: Web Development
494510,WordPress Plugin Tutorial,https://www.udemy.com/wordpress-plugin-tutorial/,40,1588,8,15,All Levels,0.95,0.5666666667,2015-05-14T21:38:00Z,Subject: Web Development
12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,200,1586,87,124,All Levels,0.95,22,2013-04-17T02:55:10Z,Subject: Web Development
328960,Your Own Site in 45 Min: The Complete Wordpress Course,https://www.udemy.com/wordpress-sites/,120,1566,29,36,All Levels,0.95,4,2015-04-20T22:15:17Z,Subject: Web Development
970252,PHP :basics for beginners,https://www.udemy.com/php-basics-for-beginners-new/,45,1562,4,12,All Levels,0.95,1.5,2016-09-28T15:29:17Z,Subject: Web Development
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,115,1562,42,34,All Levels,0.95,4,2016-10-10T16:01:44Z,Subject: Web Development
516790,HTML and CSS: A Guide to Web Design,https://www.udemy.com/html-and-css-a-guide-to-web-design/,25,1557,13,74,Beginner Level,0.95,14,2015-06-02T22:41:13Z,Subject: Web Development
746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,20,1554,30,60,All Levels,0.95,4,2016-02-02T18:36:12Z,Subject: Web Development
470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,50,1553,35,43,All Levels,0.95,5.5,2015-04-12T22:20:58Z,Subject: Web Development
287010,HTML & CSS - Learn to build sleek websites,https://www.udemy.com/html-css-learn-to-build-sleek-websites/,55,1552,14,44,All Levels,0.95,3.5,2014-10-21T03:35:47Z,Subject: Web Development
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,30,1551,42,78,All Levels,0.95,7.5,2015-12-07T19:32:22Z,Subject: Web Development
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,30,1550,15,23,All Levels,0.96,3,2015-05-15T18:53:55Z,Subject: Web Development
564546,Learn PHP from Scratch,https://www.udemy.com/learn-php-from-scratch-in-1-3-hr/,50,1550,25,27,All Levels,0.96,1.5,2015-07-26T20:44:15Z,Subject: Web Development
936504,The Complete HTML5 and CSS3 Course,https://www.udemy.com/the-complete-html5-and-css3-course/,40,1548,30,126,All Levels,0.96,15,2016-08-23T16:44:47Z,Subject: Web Development
904818,Web Security: Common Vulnerabilities And Their Mitigation,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/,50,1547,30,56,All Levels,0.96,8,2016-07-14T16:24:08Z,Subject: Web Development
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,0,1544,15,29,All Levels,0.96,1,2017-06-23T16:51:54Z,Subject: Web Development
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,45,1540,19,39,All Levels,0.96,3,2015-05-21T19:37:46Z,Subject: Web Development
1135712,Mastering Modern Web Development Using React,https://www.udemy.com/mastering-modern-web-development-using-react/,195,1537,8,29,Beginner Level,0.96,2.5,2017-03-13T21:46:44Z,Subject: Web Development
417914,GRUNT js: Automate web development tasks and save your time,https://www.udemy.com/gruntjs-automate-web-development-tasks-and-save-your-time/,55,1534,33,18,Beginner Level,0.96,1.5,2015-03-02T23:34:14Z,Subject: Web Development
253246,Core Concepts in HTML 5,https://www.udemy.com/core-concepts-in-html-5/,75,1532,19,23,All Levels,0.96,2,2014-07-30T22:16:40Z,Subject: Web Development
258886,HTML5 Geolocation in Depth:Build 7 HTML5 Geolocation Apps,https://www.udemy.com/html5-geolocation-in-depth-build-location-aware-applications/,90,1526,72,86,Beginner Level,0.96,6.5,2015-05-26T00:00:59Z,Subject: Web Development
895096,Ultimate JavaScript Objects,https://www.udemy.com/js-objects/,20,1525,43,65,Intermediate Level,0.96,2.5,2016-07-07T21:00:57Z,Subject: Web Development
1030440,Projects with JSON and APIs,https://www.udemy.com/projects-with-json-and-apis/,20,1520,34,23,Intermediate Level,0.96,2,2017-02-18T18:11:07Z,Subject: Web Development
56259,jQuery UI In Depth,https://www.udemy.com/jquery-ui-in-depth/,25,1520,21,52,All Levels,0.96,10.5,2013-07-28T18:48:28Z,Subject: Web Development
1170690,Introduction to Elm,https://www.udemy.com/introduction-to-elm/,0,1519,28,20,Beginner Level,0.96,1,2017-05-15T22:50:07Z,Subject: Web Development
382258,Ruby on Rails 4---A Test-Driven Approach,https://www.udemy.com/ruby-on-rails-4-a-test-driven-approach/,100,1518,55,122,All Levels,0.96,19,2015-02-17T20:34:13Z,Subject: Web Development
235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,20,1517,4,12,Beginner Level,0.96,1,2014-06-06T21:51:59Z,Subject: Web Development
936182,Learn By Example: Angular JS,https://www.udemy.com/learn-by-example-angular-js/,50,1515,32,60,All Levels,0.96,7,2016-08-22T19:36:10Z,Subject: Web Development
948440,PSD to Responsive HTML5: Beginner to Advanced,https://www.udemy.com/psd-to-html5-beginner-to-advanced/,40,1502,218,49,All Levels,0.96,6,2016-10-03T21:11:56Z,Subject: Web Development
978850,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,50,1496,37,74,Beginner Level,0.96,7.5,2016-12-27T19:39:12Z,Subject: Web Development
674040,Bootstrap Tutorial - Essentials From Basic to Advanced,https://www.udemy.com/bootstrap-tutorial-essentials-from-basic-to-advanced/,195,1494,23,62,All Levels,0.88,7.5,2015-11-29T22:38:00Z,Subject: Web Development
368786,Drupal for Beginners,https://www.udemy.com/getting-started-with-drupal-for-total-beginners/,30,1478,18,83,Intermediate Level,0.18,5,2015-01-26T06:54:58Z,Subject: Web Development
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,40,1477,17,27,Intermediate Level,0.34,6,2017-04-24T00:18:42Z,Subject: Web Development
652376,Learn Essential Javascript Fundamentals - Lite,https://www.udemy.com/learn-essential-javascript-fundamentals-lite/,20,1476,27,8,All Levels,0.89,0.65,2016-01-04T18:17:31Z,Subject: Web Development
991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,195,1472,210,110,All Levels,0.98,13,2017-02-08T05:44:46Z,Subject: Web Development
912946,Professional Rails Code Along,https://www.udemy.com/professional-ruby-on-rails-coding-course/,40,1469,237,120,All Levels,0.47,19,2016-08-04T03:48:09Z,Subject: Web Development
378924,"Learn animation using CSS3, Javascript and HTML5",https://www.udemy.com/animating-css-javascript/,40,1468,54,18,All Levels,0.8,2.5,2015-03-24T18:43:38Z,Subject: Web Development
19260,Create an Engaging Website with Twitter Bootstrap 2.x,https://www.udemy.com/create-an-engaging-website-with-twitter-bootstrap/,20,1463,56,24,Beginner Level,0.9,1,2012-06-18T17:06:55Z,Subject: Web Development
523216,The Fastest Way to Create a Website Using Godaddy,https://www.udemy.com/create-your-own-website/,30,1454,14,12,All Levels,0.14,0.5,2015-11-09T20:44:25Z,Subject: Web Development
519952,PHP: Complete Login and Registration System with PHP & MYSQL,https://www.udemy.com/user-authentication-code-a-simple-login-system-with-php/,200,1448,173,48,Beginner Level,0.74,7.5,2015-06-16T20:38:45Z,Subject: Web Development
651990,Install Wordpress,https://www.udemy.com/learn-how-to-install-wordpress/,20,1447,35,7,Beginner Level,0.89,0.6666666667,2015-11-06T22:04:41Z,Subject: Web Development
392836,Easily Learn Web Development With Drop & Drag: OptimizePress,https://www.udemy.com/optimizepress/,20,1442,9,25,All Levels,0.78,2,2015-01-23T06:46:27Z,Subject: Web Development
814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,50,1439,10,77,Beginner Level,0.84,13,2016-04-06T19:52:40Z,Subject: Web Development
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,95,1437,24,20,Intermediate Level,0.72,1,2017-03-09T23:25:27Z,Subject: Web Development
645714,Build Apps with ReactJS: The Complete Course,https://www.udemy.com/build-apps-with-reactjs-the-complete-course/,40,1433,145,34,Beginner Level,0.35,5.5,2015-10-22T21:07:29Z,Subject: Web Development
611518,Learn ASP NET MVC 5 step by step,https://www.udemy.com/maruti-mvc5/,20,1428,91,32,All Levels,0.9,3,2015-10-06T19:00:39Z,Subject: Web Development
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,110,1425,36,34,All Levels,0.77,5.5,2016-09-12T23:42:46Z,Subject: Web Development
598516,jQuery for Beginners,https://www.udemy.com/jquery-for-beginners_sre/,20,1421,17,36,Beginner Level,0.83,4,2015-11-10T21:52:55Z,Subject: Web Development
949134,The Extreme Web Development Course - For Beginners,https://www.udemy.com/the-extreme-web-development-course/,200,1420,62,152,All Levels,0.07,5.5,2016-09-04T20:51:08Z,Subject: Web Development
335280,How to Safely Copy and Move Your WordPress Website,https://www.udemy.com/how-to-safely-copy-and-move-your-wordpress-website/,60,1419,38,20,Beginner Level,0.74,1.5,2014-11-05T13:21:19Z,Subject: Web Development
1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,200,1415,17,23,All Levels,0.62,1.5,2017-06-27T00:56:40Z,Subject: Web Development
467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,150,1414,14,22,All Levels,0.87,2.5,2015-05-14T22:21:39Z,Subject: Web Development
822670,JavaScript - Tricks and Workarounds,https://www.udemy.com/javascript-tricks-and-workarounds/,100,1410,134,67,Intermediate Level,0.96,5,2016-04-15T18:47:45Z,Subject: Web Development
173888,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,115,1407,137,69,All Levels,0.52,7,2015-09-07T17:54:39Z,Subject: Web Development
1026206,Website Builder Software Previews,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/,25,1406,12,20,Beginner Level,0.92,1,2016-12-15T04:55:26Z,Subject: Web Development
288258,"Learn to Code in HTML5, CSS3, and JavaScript",https://www.udemy.com/learn-to-code-in-html5-css3-and-javascript/,20,1404,7,17,All Levels,0.33,2.5,2014-11-13T20:52:11Z,Subject: Web Development
1045942,Angular NgRx Store Masterclass - Covers Angular 4,https://www.udemy.com/angular-ngrx-course/,150,1399,212,89,All Levels,0.94,8.5,2017-01-19T00:35:43Z,Subject: Web Development
372442,Create an E-commerce website without any coding,https://www.udemy.com/create-an-e-commerce-website-without-any-coding/,20,1393,40,9,Beginner Level,0.18,0.5166666667,2014-12-18T00:04:38Z,Subject: Web Development
532008,Web Development Essential Skills - Complete HTML and CSS,https://www.udemy.com/complete-html5-css3-course-newbie-to-pro/,95,1388,11,58,All Levels,0.43,7,2015-09-29T21:30:21Z,Subject: Web Development
697798,"Complete guide to install Wordpress, PHP on Cloud,AWS or VPS",https://www.udemy.com/a-complete-guide-to-install-wordpress-php-on-cloud-server-aws-or-vps/,50,1386,17,28,Beginner Level,0.07,3,2016-01-06T17:20:55Z,Subject: Web Development
555122,jQuery in Action: Build 8 jQuery Projects,https://www.udemy.com/jquery-web-development-made-easy/,100,1385,89,97,Beginner Level,0.17,11,2015-09-12T07:14:48Z,Subject: Web Development
876850,HTML5 Specialist: Comprehensive HTML5 Training,https://www.udemy.com/html5-specialist/,100,1385,188,83,Intermediate Level,0.46,5,2016-06-22T16:54:51Z,Subject: Web Development
1070976,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",https://www.udemy.com/complete-e-commerce-course-javaspringhibernate-and-mysql/,195,1371,165,83,All Levels,0.12,20,2017-01-16T23:50:02Z,Subject: Web Development
1189280,Introduction to Node.js for Beginners,https://www.udemy.com/introduction-to-nodejs-for-beginners/,125,1367,17,58,Intermediate Level,0.79,6,2017-04-24T23:55:11Z,Subject: Web Development
403604,Web Development with BootStrap - 16 Instant Themes Included!,https://www.udemy.com/bootstrap-course/,40,1355,45,27,All Levels,0.07,3.5,2015-07-14T20:32:14Z,Subject: Web Development
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,30,1355,14,29,All Levels,0.76,3.5,2017-03-30T00:14:32Z,Subject: Web Development
976854,Spring 4 Mastercourse: Covers Annotation & XML Configuration,https://www.udemy.com/java-spring-framework/,200,1353,53,320,Beginner Level,0.11,23.5,2016-11-01T22:08:04Z,Subject: Web Development
1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,115,1346,330,32,Beginner Level,0.18,3,2017-05-03T14:15:06Z,Subject: Web Development
1203040,Google Blogger Course,https://www.udemy.com/free-blogger-course/,60,1343,11,22,Beginner Level,0.2,3.5,2017-05-05T16:32:38Z,Subject: Web Development
1063722,Learn Python Django - A Hands-On Course,https://www.udemy.com/learn-python-django-a-hands-on-course/,50,1339,21,18,Beginner Level,0.78,2,2017-01-18T21:53:34Z,Subject: Web Development
1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,50,1337,28,12,Beginner Level,0.89,1,2017-05-14T17:14:48Z,Subject: Web Development
