tweet,date,time,timezone,urls,language
"The Better India: Dosa to Noodles, Startup’s Robot Chefs Have Automated 3000 Kitchens in 22+ Countries.  https://t.co/imSVcKm176  via @GoogleNews",2022-10-12,10:48:25,0,['https://www.thebetterindia.com/299762/dosa-to-noodles-mukunda-foods-kitchen-automation-startup-robot-chefs/'],en
"Ahmad Coucha &amp; Khaled Nassef launched FlapKap in 2022 to provide financing for small eCommerce brands. The Egyptian startup has now raised $3.6 million in seed funding to grow its operations in Egypt, UAE, &amp; Saudi Arabia.  Read &amp; share your comments below   https://t.co/Rs42tmRrUL",2022-10-12,10:48:21,0,['https://techpoint.africa/2022/10/12/flapkap-seed-funding'],en
"@otvkhabar ବିନା ମୂଳଧନ ରେ #startup ଟି ଭଲ ଚାଲିଥିଲା। କିଏ କହିଲା ଓଡ଼ିଆ ମାନେ ବେପାର କରି ଜାଣିନାହାନ୍ତି?  ପିଲାମାନେ, ଯଦି  startup କମ୍ପାନୀ କରିବାକୁ ଚାହୁଁଛ ତେବେ ତାଙ୍କଠୁ training ନିଅ ଏବଂ Unicorn କମ୍ପାନୀ ତିଆରି କରି  ବିଶ୍ୱରେ ନାଁ କର।",2022-10-12,10:46:55,0,[],or
Congratulations to @InvestDetroitVC portfolio company #AskNickels on $4M Seed round! 🎉  #IDVentures #Nickels #CreditCardCoach #fintech #startup    https://t.co/NpHJP35HQM,2022-10-12,10:46:46,0,['https://www.crainsdetroit.com/technology/nickels-raises-4-million-grow-credit-card-debt-tool-banks?utm_source=morning-newsletter-wednesday&utm_medium=email&utm_campaign=20221011&utm_content=article4-readmore'],en
"Proud to share that our portfolio company, 4Trans Factoring, has been selected by @Siftedeu as one of the top 7 startups to watch in Czechia. 👏 Congratulations 4Trans Factoring! 🎉 #startups #fintech #top  https://t.co/hnFJWPSLrH",2022-10-12,10:46:03,0,['https://bit.ly/3enyWLh'],en
"Cashee, UAE’s digital banking platform, raises $3m in a series A funding round.  Details at this link:  https://t.co/VzGXgszwzj  #startups #fintech #investment #UAE",2022-10-12,10:46:00,0,['https://waya.media/cashee-uaes-digital-banking-platform-raises-3m-in-a-series-a-funding-round/'],en
Now This:  FTV Capital Named to Inc.'s Founder-Friendly Investors List for Second Consecutive Year -  https://t.co/OeFOtMg0so  #entrepreneur #venturecapital #vc #startups  Read More Here:  https://t.co/N4Hqhig0l6,2022-10-12,10:45:28,0,"['http://businesswire.com', 'https://www.businesswire.com/news/home/20221010005229/en/FTV-Capital-Named-to-Inc.%E2%80%99s-Founder-Friendly-Investors-List-for-Second-Consecutive-Year']",en
👀💭🖤 #TUO  https://t.co/DoMtdLCQjE,2022-10-12,10:43:11,0,['https://twitter.com/i/spaces/1BdGYypDbMZGX'],und
"We are excited to partner with @blockchainedind for their Init(Metaverse): GameFi Bytes  Learn from industry experts,about how #blockchain is revolutionizing the #gaming industry &amp; where the industry will lead in the coming years  🗓️ 14 Oct | 5 pm  📍   https://t.co/CBNlUX4wMI  https://t.co/eETIhRREOU",2022-10-12,10:42:49,0,['https://bit.ly/3yeJZ0g'],en
We have been delighted to complete the 4th event on the topic of ‘The Art of Business Valuation for SMEs &amp; Startups During Fundraising and M&amp;A’ in Bangalore. @ib_grid1  organized this event with @eChaiVentures  Ventures and @onsurity on 7th of Oct. 2022   https://t.co/vuvEwmn3zg,2022-10-12,10:40:48,0,['https://indiabizforsale.com/blog/the-art-of-business-valuation-during-fundraising-and-ma-in-bangalore'],en
✔an MVP saves you time and money creating a digital product nobody wants ✔an MVP helps you get that next round of funding ✔an MVP gets you to market 1st and fast. Want to know more? ⏩  https://t.co/RhOPufS4sj  #startup #minimumviableproduct #mvp #mvpbuzz #innovation,2022-10-12,10:38:43,0,['https://bit.ly/3it8puE'],en
Outsourcing cold email to us helped our clients generate 2-10+ leads every month. Here’s how outsourcing can help funded startups like you become a “revenue-making machine” and receive further funding.  ☑️ Advantage #1: Access Boundless Talent Pool …  https://t.co/cUmgfYsfv7  https://t.co/SbobVDXVR0,2022-10-12,10:36:45,0,['https://instagr.am/p/Cjm_miCj1S_/'],en
"PM Modi hails India’s startups, says ‘we have almost doubled the number of unicorns since 2021’ – News by TII  https://t.co/XaQYMhwwVz",2022-10-12,10:35:29,0,['https://www.newsbytii.co.in/2022/10/11/pm-modi-hails-indias-startups-says-we-have-almost-doubled-the-number-of-unicorns-since-2021-news-by-tii/'],en
Tiger Global co-leads $5.2m round of India-based EV solutions startup  https://t.co/frPD5Z0kGP,2022-10-12,07:14:50,0,['https://ift.tt/NTYntKc'],en
"NSDC has collaborated with Bhagva, a multifaceted startup providing E-commerce, online puja, and book my pujari services and making people aligned and suffice their spiritual needs by providing knowledge and the in this domain.  https://t.co/5N7TsTaPT0",2022-10-12,10:32:35,0,[],en
Thank you for joining us at the XR Startup Program - Roadshow in Bangalore on 10 Oct 2022. The XR Startup Program is a collaboration between @Meta &amp; @MSH_MeitY Know more:   https://t.co/MegPOZ1Y0E #startups #funding #metaverse #mixedreality #VR #AR #XR #metaverseprojects  https://t.co/6YlZwSHX0c,2022-10-12,10:30:11,0,['https://cie.iiit.ac.in/xr-startup-program/about.html'],en
🔴Breaking: $100M lost in yet another #DeFi exploit. @mangomarkets    https://t.co/eP7d75F9XG  #DeFiProject #cryptohack #BREAKING $MNGO #Solana #coindesk,2022-10-12,10:30:07,0,['https://www.coindesk.com/business/2022/10/11/breaking-news-solana-based-decentralized-finance-platform-mango-hit-by-potential-100-million-exploit/'],en
"Raising venture capital for your startup is sometimes key to your success and growth. Unfortunately, the worst thing entrepreneurs do to themselves is waste valuable opportunities due to funding misconceptions.",2022-10-12,10:28:25,0,[],en
Looking for market update in the #privateequity #venturecapitalists #mergersandacquisitions &amp; #equitycapitalmarkets ecosystem? Get free access to the VCCEdge Quarterly Deal Update Report for Q3'22 #vc #investment #startup #trends #dealtrends   https://t.co/ggtWyqcHgB,2022-10-12,10:26:51,0,['https://resourcelibrary.vccircle.in/article/quarterly-report-q3-2022'],en
"Egypt-based VC fund Nclude has raised an undisclosed investment from @Mastercard, to accelerate Egypt's fintech ecosystem.   #investment #fintech #egypt  #startup   https://t.co/gb17jw2EgA",2022-10-12,10:26:42,0,['https://www.wamda.com/2022/10/mastercard-invests-egypt-nclude'],en
We're live 🎉  At @paralect we help early-stage founders to build products and close funding rounds.  We launched 35+ startups and help them to raise $20M+ in total.  Check it out and leave your feedback in the thread:  https://t.co/rwbyvT0jfQ,2022-10-12,10:26:16,0,['https://www.paralect.com/'],en
"iLogitron Technologies, a start-up from Tripura is one amongst the 16 start-ups selected across India to showcase their Innovation during the Prime Minister’s Visit at the start-up pavilion in ""India Mobile Congress 2022"" from October 1-4, 2022 at Pragati Maidan, New Delhi.  https://t.co/4QwnghI1nc",2022-10-12,10:24:11,0,[],en
"""India-based D2C health-tech startup Good Health Clinic has raised $10m in Series A funding led by Left Lane Capital. The company plans to use the fresh funds to introduce more product categories, focus on product innovation and expand the existing team""  https://t.co/kLV0NCEx99",2022-10-12,10:24:07,0,['https://technode.global/2022/10/12/indias-good-health-clinic-raises-10m-series-a-funding-led-by-left-lane-capital/'],en
SE Asia Deal Review: Startup's September funding hits lowest this year at $1.27bn  https://t.co/URCkP9DaKA,2022-10-12,10:24:03,0,['http://dlvr.it/SZxVNr'],en
"We officially opened our shiny new @eagle_labs last night, an exciting partnership with @barclays to boost the start-up ecosystem across the region.  Read more here:  https://t.co/dWEBGG7riB  #incubator #coworking #entrepreneur #startups.  https://t.co/XW17u2KUnb",2022-10-12,10:23:19,0,['http://ow.ly/QLlh50L7QT4'],en
Strategic interactions with the #stakeholders within your Innovation Ecosystem are key to learn &amp; accelerate your potential to newer heights:  https://t.co/CvmQw9ZDxe   How many of these stakeholders have you interacted with? #IndianInnovations #innovationecosystem #startups  https://t.co/yP2uf3wgId,2022-10-12,10:22:56,0,['https://bit.ly/3Kco92f'],en
VC funded Ventures are celebrated more than Bootstrapped Ventures! #Money #Business #Celebration  #Funding #Startup #Bootstrap #VC,2022-10-12,10:20:48,0,[],en
"The Startup Incubator Karnal team organized an outreach boot camp session on ""Entrepreneurship development. This event took place at Government College for Women, Karnal on 29th September 2022  #SACCINDIA #Startupculture #StartupIndia  #Startuplife #Startupideas #SACC  https://t.co/GiI6qsYJfZ",2022-10-12,10:14:03,0,[],en
B2B SEO: How to Rank Your Business Website Higher in Search  https://t.co/Zm5SnMl2CX #VentureCapital #Angelinvestor #Investment #SEO #VC #BusinessAngel #Financing #GrowthHacking #Investor #MakeMoneyOnline #Startup  https://t.co/7xlhBv20gT,2022-10-12,10:11:35,0,['https://ift.tt/8rQd0VU'],en
There are lots of people with brilliant ideas. The major setback is funding to proof their concepts. We know banks don't support startups  Families/Friends can do little or nothing.  What choice do you have?,2022-10-12,09:58:50,0,[],en
"India's biggest startup hunt, Khoj, is now coming to Gujarat!  Get ready and claim this opportunity to turn your innovative ideas into successful business ventures.  Stay tuned to know more!  https://t.co/oeKWQH7Fi1",2022-10-12,10:08:35,0,[],en
Catch us live now for a ROUND TABLE CONFERENCE now 👇  #TDeFiAtGITEX #TDeFipavilion #GITEXGLOBAL #FintechSurge #investment #dubai #gitexglobal2022  https://t.co/ZEZrotTgag,2022-10-12,10:08:31,0,[],en
Two medical device startups launch in Buffalo with seed funding via Buffalo Business First. Read More:  https://t.co/jEakYl4aLR,2022-10-12,10:08:30,0,['https://zpr.io/A4Xuz3tGWmDU'],en
D2C startup Good Health Company raises $10M in Series A round led by Left Lane Capital  Read the full article here:  https://t.co/OebdNhqfYe  #health #startup #fundinground #funding #cios #ctos #voiceofcio #cionews  Khushbu Soni | Chief Editor | CIO News,2022-10-12,10:05:52,0,['https://cionews.co.in/good-health-company-raises-10m/'],en
Amazon India opens Metaworld experience for its customers in Chandigarh  https://t.co/ckXrgB6LwB via @Babushahikhabar @amazon @Chandigarh_uni @chd_startups @MatworldD @GianChandBjp,2022-10-12,10:07:23,0,['https://www.babushahi.com/full-news.php?id=153474'],en
"Former Google ads boss launches ‘Web3’ search startup with backing from Coinbase, top VCs  Sridhar Ramaswamy, the former head of Google's ...  #google #business #crypto #funding   https://t.co/DQWOTcF7JP",2022-10-12,10:07:07,0,['https://www.cnbc.com/2022/10/12/former-google-ads-boss-raises-40-million-for-web3-search-startup.html'],en
"The city of Kolkata has long been known as the “City of Joy”. However, in recent years, the city has also become known as a hub for startups. Kolkata is home to a number of successful startups, such as OYO Rooms, which is now a Unicorn startup.  In 2019,… https://t.co/8lnaas6Yk2",2022-10-12,10:05:05,0,['https://lnkd.in/g6Pp-qvF'],en
"Less than 24 hours to go till EMPOWER - India's Foremost Assistive Technology Conference - commences! Experience the brightest minds across industry, academia, startups &amp; students sharing their expertise &amp; collaborating towards a stronger, innovation-driven AT ecosystem in India!  https://t.co/9bYu0tUNxL",2022-10-12,10:03:29,0,[],en
Did you know that 438 start-ups operating in the Web3 space has raised a grand total of $4.5 billion in funding in just a year?  Visit  https://t.co/sXihrYsUvs for more interesting statistics on Web3.  #startupweekendglobal  https://t.co/2P3bpCYoEh,2022-10-12,10:02:33,0,['https://www.soocial.com/web3-statistics/'],en
Talent and #Technology are the two pillars for robust #growth. PM @narendramodi rightly underlines that the innovative spirit of young #India enabled the surge of Unicorn #startups. The number of #Unicorns reached 107 now. India has become one of the world's top startup clusters.,2022-10-12,10:02:19,0,[],en
"More UK companies are realising the potential of funding startups that are focused on environmentally friendly and #sustainable methods.  So what kind of #investments are we seeing, and who are the biggest names behind this push? See :  https://t.co/if4Bw3JeOD",2022-10-12,10:00:14,0,['https://bit.ly/3fBvbSP'],en
#Music BeatConnect brings in $2.2M to enable musicians collaborate in real-time from home  https://t.co/CWmQkovScS  #Song #collaboration #startup #tech #funding  @JoinBeatConnect @angesquebec @Triptyq_vc @GLabrancheMtl @gtherien,2022-10-12,09:59:13,0,['https://techfundingnews.com/beatconnect-brings-in-2-2m-to-enable-musicians-collaborate-in-real-time-from-home/'],en
VC industry is bit similar from startup industry.    1. Capital Raising  2. Maximum Returns  3. Highly competitive   If you want to add something you can share here: 👇👇👇  #startup #venturecapital  #Similar,2022-10-12,09:58:58,0,[],en
"Tallinn-based @AlvinDotAI, a data lineage platform, secures €6.1M to expand the engineering team to deliver on its roadmap and execute its go-to-market strategy.  Know more about the startup here:  https://t.co/e97NVy50rl  @ProjectABrasil, @icebreakervc, @MartinSahlen #Funding",2022-10-12,09:58:57,0,['https://bit.ly/3rPD2Pw'],en
In this paper you will find out how main #political events #influence markets and visualization of #crypto indicators and indexes. Enjoy reading!  This report aims to help you while making decisions about your project’s future!  https://t.co/3ufrTnoL5t,2022-10-12,09:58:45,0,['https://t.me/innmind/1088'],en
"#ProVeg Incubator Reveals Latest Cohort, Including #Ukrainian #Startup  Read more:  https://t.co/yFjQKXhBN9  https://t.co/MPG6piF32H",2022-10-12,09:58:44,0,['https://cultivatedmeats.org/2022/10/12/ukrainian-startup-is-included-in-latest-proveg-cohort/'],en
"We introduce the new weekly section on our channel: #cryptomarket weekly review from our partner @gotbit_io, a professional #crypto market-maker on #DEX and #CEX.",2022-10-12,09:58:44,0,[],en
💹📈📉Weekly Review of the #cryptomarket Macro Updates  Guessing what will happen with #crypto this week and when the market sentiments will switch to «positive» mode?🧐  https://t.co/MJcBTCFAVs,2022-10-12,09:58:43,0,[],en
Teenage digital banking startup Cashee has raised $3 million in a series A funding round that was led by Arab National Bank and ANB Capital. Dubai-based Cashee was founded in 2020 with the goal of enhancing financial literacy in the MENA region and equip…  https://t.co/3Zxalm7mBd,2022-10-12,09:55:42,0,['https://www.startupmgzn.com/english/news/uaes-cashee-secures-3m-in-series-a/'],en
 https://t.co/R7ELbs5BQX #ev #superbkes #ebikes #superbikes #electric #power #hybrid #alternatepower #ecommerce #startup #ola #blusmart #india #usa #europe #canada  https://t.co/ik8bsk4XOx,2022-10-12,09:54:31,0,['http://ElectricSuperbikes.in'],qme
