,Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Cylinder_Configuration,Emission_Norm,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Doors,City_Mileage,Highway_Mileage,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Kerb_Weight,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Track,Rear_Track,Front_Tyre_&_Rim,Rear_Tyre_&_Rim,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Odometer,Speedometer,Tachometer,Tripmeter,Seating_Capacity,Seats_Material,Type,Wheelbase,Wheels_Size,Start_/_Stop_Button,12v_Power_Outlet,Audiosystem,Aux-in_Compatibility,Average_Fuel_Consumption,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,CD_/_MP3_/_DVD_Player,Central_Locking,Child_Safety_Locks,Clock,Cup_Holders,Distance_to_Empty,Door_Pockets,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Minimum_Turning_Radius,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Ventilation_System,Auto-Dimming_Rear-View_Mirror,Hill_Assist,Gear_Indicator,3_Point_Seat-Belt_in_Middle_Rear_Seat,Ambient_Lightning,Cargo/Boot_Lights,Drive_Modes,Engine_Immobilizer,High_Speed_Alert_System,Lane_Watch_Camera/_Side_Mirror_Camera,Passenger_Side_Seat-Belt_Reminder,Seat_Back_Pockets,Voice_Recognition,Walk_Away_Auto_Car_Lock,ABS_(Anti-lock_Braking_System),Headlight_Reminder,Adjustable_Headrests,Gross_Vehicle_Weight,Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Compression_Ratio,Adjustable_Steering_Column,Other_Specs,Other_specs,Parking_Assistance,Key_Off_Reminder,USB_Compatibility,Android_Auto,Apple_CarPlay,Cigarette_Lighter,Infotainment_Screen,Multifunction_Steering_Wheel,Average_Speed,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,Tyre_Pressure_Monitoring_System,Rear_Center_Armrest,iPod_Compatibility,ESP_(Electronic_Stability_Program),Cooled_Glove_Box,Recommended_Tyre_Pressure,Heated_Seats,Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,Automatic_Headlamps,Engine_Type,ASR_/_Traction_Control,Cruise_Control,USB_Ports,Heads-Up_Display,Welcome_Lights,Battery,Electric_Range
775,Bmw,X1,Sdrive20D Xline,"Rs. 39,30,000",1995 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,51 litres,Diesel,1612 mm,4439 mm,2058 mm,"SUV, Crossover",5,18 km/litre,20.68 km/litre,20.68 km/litre,,,8,165 mm,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821 mm,1562 mm,225/50 R18,225/50 R18,Electric Power,All Windows,Yes,Smart Key,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2670 mm,225/50 R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",420 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,,2 Zone Climate Control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,16.5:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
776,Bmw,X1,Xdrive20D M Sport,"Rs. 45,70,000",1995 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,51 litres,Diesel,1612 mm,4439 mm,2058 mm,"SUV, Crossover",5,18 km/litre,20.68 km/litre,20.68 km/litre,,,8,165 mm,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821 mm,1562 mm,225/50 R18,225/50 R18,Electric Power,All Windows,Yes,Smart Key,190PS@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2670 mm,225/50 R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",420 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"Internal, With Remote",Digital,Automatic,Analog + Digital,Yes,5.8 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,16.5:1,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
777,Bmw,X1,Sdrive20D M Sport,"Rs. 42,40,000",1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,61 litres,Diesel,1545 mm,4477 mm,2058 mm,SUV,5,,,17.05 km/litre,,1670 kg,8,179 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi-link coil spring,1501 mm,1529 mm,225/40R18,225/40R18,Electric Power,All Windows,Yes,Smart Key,187bhp@4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2760 mm,225/40R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",419 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,"With Remote, Manual",Digital,Automatic,Analog + Digital,Yes,4.9 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,,,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2000 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Driver head airbag, Front passenger head airbag, Drive side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Rear sensors,Yes,Yes,,,Yes,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,,,,,,
778,Bmw,X1,Sdrive20I Xline,"Rs. 38,30,000",1998 cc,4,4,AWD (All Wheel Drive),In-line,BS 6,"Front, Longitudinal",Injection,51 litres,Petrol,1612 mm,4439 mm,1821 mm,"Crossover, SUV",5,15.71 km/litre,,16.3 km/litre,,,7,165 mm,Ventilated Disc,Ventilated Disc,Double joint strut front axle,multi-arm rear axle,1821 mm,1562 mm,225/50 R18,225/50 R18,Electric Power,All Windows,Yes,Smart Key,192hp@5000rpm,280Nm@1350-4600rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2670 mm,225/50 R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"With Remote, Internal",420 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Driver head airbag, Front passenger head airbag, Drive side airbag, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front and rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Cup Holders,,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
779,Volvo,S60,Polestar,"Rs. 56,02,000",1969 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,67 litres,Petrol,1484 mm,4635 mm,2097 mm,Sedan,4,13.2 km/litre,18.5 km/litre,,,1661 kg,8,136 mm,Ventilated Disc,Drum,MacPherson Strut,Multi - link,1588 mm,1585 mm,215/50R17,215/50R17,Electric Power,All Windows,,Yes,372Ps@5700rpm,470Nm@2100-4800rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2776 mm,R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,Internal,380 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,,Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.65 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,,,,,,Yes,,,,,,,Yes,Yes,All Rows,2110 kg,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",Yes,,Yes,,6,,Rake,,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Yes,Yes,Yes,Yes,Electric Adjustment,,Yes,Yes,Yes,Yes,Yes,,,,Yes,,Yes,Yes,Yes,Yes,,,Yes,,,,,
780,Volvo,S60,Momentum,"Rs. 38,50,500",1984 cc,5,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,67.5 litres,Diesel,1484 mm,4635 mm,1865 mm,Sedan,4,,,21.7 km/litre,,1665 kg,8,136 mm,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1588 mm,1585 mm,235/40R18,235/40R18,Electro-Hydraulic,All Windows,Yes,Remote,181 bhp @ 4250 rpm,400 Nm @ 1750 RPM,Digital,Digital,Analog,Yes,5,Leather,Automatic,2776 mm,235/40R18,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"Internal, With Remote",380 litres,Yes,Yes,Yes,Digital,Yes,Yes,Yes,Yes,,Yes,Internal,Analog,Manual,Analog + Digital,Yes,5.7 meter,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2110 kg,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,,6,16.5:1,Rake,,,Front and rear sensors with camera,Yes,Yes,,,,Yes,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,,Yes,,Yes,Yes,,Yes,Yes,,,,,
781,Bmw,3-Series,320D Sport,"Rs. 41,40,000",1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5,,,19.62 km/litre,,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,,,,,225/50 R17,225/50 R17,Electric Power,All Windows,,Smart Key,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810 mm,225/50 R17,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,480 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Eco, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,Yes,,
782,Bmw,3-Series,320D Luxury Line,"Rs. 46,90,000",1995 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,40 litres,Diesel,1429 mm,4633 mm,1811 mm,Sedan,5,,,19.62 km/litre,,1590 kg,8,157 mm,Ventilated Disc,Ventilated Disc,,,,,225/50 R17,225/50 R17,Electric Power,All Windows,,Smart Key,190PS@400RPM,400NM@1750rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810 mm,225/50 R17,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,480 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Eco, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,Yes,,
783,Bmw,3-Series,330I M Sport,"Rs. 47,90,000",1998 cc,4,4,RWD (Rear Wheel Drive),In-line,BS 6,"Front, Transverse",Injection,59 litres,Petrol,1429 mm,4633 mm,1811 mm,Sedan,5,,,16.13 km/litre,,1595 kg,8,157 mm,Ventilated Disc,Ventilated Disc,Dual Link Strut,Five Arm Multi Link Suspension,,,225/50 R17,225/50 R17,Electric Power,All Windows,,Smart Key,258PS@500RPM,400NM@1550rpm,Digital,"Analog, Digital",Analog,2,5,Leather,Automatic,2810 mm,225/50 R17,Yes,2,CD Player with USB & Aux-in,Yes,Yes,,Yes,With Remote,480 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,With Remote,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,2 Zone Climate Control,Yes,Yes,Yes,,Yes,Yes,"Normal, Eco, Sport",Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,Yes,,
784,Volvo,S60 Cross Country,D4,"Rs. 44,26,500",2400 cc,5,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,67 litres,Diesel,1539 mm,4637 mm,2097 mm,"Sedan, Crossover",4,15.6 km/litre,19.6 km/litre,19.6 km/litre,,1776 kg,6,201 mm,Ventilated Disc,Ventilated Disc,"MacPherson Strut, Coil Spring",Independent suspension with McPherson Struts,1619 mm,1577 mm,215/50R17,215/50R17,Electro-Hydraulic,All Windows,"Yes, with memory",Smart Key,190PS@4000rpm,420Nm@1500-3000rpm,Digital,Digital,Analog,Yes,4,Leather,Automatic,2774 mm,215/50R17,Yes,Yes,CD/MP3/DVD Player with USB & Aux-in,Yes,Yes,,Yes,"With Remote, Internal",380 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,,Yes,Internal,Analog,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,,"Drive side airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags",Yes,Yes,Yes,Yes,6,,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,,,Only front,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,,,,,
785,Audi,Q5,35 Tdi Premium Plus,"Rs. 50,21,200",1968 cc,4,4,FWD (Front Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,16.9 km/litre,,1585 kg,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571 mm,1575 mm,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/60 R18,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2185 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",Yes,Yes,Yes,Yes,8,,"Rake, Reach",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
786,Audi,Q5,35 Tdi Technology,"Rs. 56,21,200",1968 cc,4,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Transverse",Injection,64 litres,Diesel,1608 mm,4388 mm,1831 mm,SUV,5,12 km/litre,,15.73 km/litre,,1585 kg,7,170 mm,Ventilated Disc,Ventilated Disc,"Mac Pherson type with coil spring, stabiliser bar and double acting shock absorber","Double wishbones, two-way adjustable VPS gas-hydraulic shock absorbers, pushrod operated",1571 mm,1575 mm,235 / 60 R18,235 / 60 R18,Electric Power,All Windows,"Yes, with memory",Smart Key,190PS@3800-4000rpm,400Nm@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2603 mm,235/60 R18,Yes,Yes,DVD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,Internal,460 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Manual,Analog + Digital,Yes,5.9 meter,Yes,Driver & Front Passenger,Not Applicable,3 Zone climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2185 kg,"Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Curtain airbags, Drive side airbag",Yes,Yes,Yes,Yes,8,,"Reach, Rake",,,Rear sensors with camera,Yes,Yes,,,Yes,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
787,Audi,Q5,45 Tfsi Premium Plus,"Rs. 50,21,200",1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1659 mm,4663 mm,1898 mm,SUV,5,,,12.44 km/litre,,1955 kg,7,200 mm,Ventilated Disc,Ventilated Disc,5 link independent steel spring,Trapezoidal link independent steel spring,,,235/60R18,235/60R18,Electric Power,All Windows,Yes,Smart Key,248 bhp @ 5000-6000 rpm,370 Nm @ 1600-4500 rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2807 mm,235/60R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",550 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2205 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,16.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
788,Audi,Q5,45 Tfsi Technology,"Rs. 56,21,200",1984 cc,6,4,AWD (All Wheel Drive),In-line,BS IV,"Front, Longitudinal",Injection,70 litres,Petrol,1659 mm,4663 mm,1898 mm,SUV,5,,,12.44 km/litre,,1955 kg,7,200 mm,Ventilated Disc,Ventilated Disc,5 link independent steel spring,Trapezoidal link independent steel spring,,,235/60R18,235/60R18,Electric Power,All Windows,Yes,Smart Key,248 bhp @ 5000-6000 rpm,370 Nm @ 1600-4500 rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2807 mm,235/60R18,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,2 years / Unlimited Kms,Yes,"Internal, With Remote",550 litres,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front,Yes,3rd/4th year( regardless of its mileage),Yes,Internal,Digital,Automatic,Analog + Digital,Yes,,Yes,Driver & Front Passenger,Not Applicable,Fully automatic climate control,,Yes,Yes,,,,,Yes,,,,Yes,,,Yes,Yes,All Rows,2205 kg,"Rear passenger side airbags, Driver head airbag, Drive side airbag, Driver frontal airbag, Curtain airbags, Front passenger frontal airbag, Front passenger side airbag",Yes,Yes,Yes,Yes,8,16.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,,,,Touch Sensitive,Multifunction Steering Wheel,Yes,Yes,Electric Adjustment with Memory,Yes,Yes,,Cup Holders,Yes,Yes,Yes,,,Yes,Yes,Yes,,Yes,Yes,,Yes,Yes,,,,,
789,Land Rover Rover,Range Evoque,S,"Rs. 54,94,000",1999 cc,4,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,,Diesel,1649 mm,4371 mm,1996 mm,SUV,5,,,15.6 km/litre,,1915 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,179PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2681 mm,235/65R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.65 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,,"Normal, Comfort, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2450 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6,15.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D180,Yes,Yes,,Yes,Yes,,
790,Land Rover Rover,Range Evoque,Se R-Dynamic,"Rs. 59,85,000",1999 cc,4,4,AWD (All Wheel Drive),V,BS 6,"Front, Longitudinal",Injection,,Diesel,1649 mm,4371 mm,1996 mm,SUV,5,,,15.6 km/litre,,1915 kg,9,210 mm,Ventilated Disc,Ventilated Disc,MacPherson Strut,Multi - link,1626 mm,1632 mm,235/65R17,235/65R17,Electro-Hydraulic,All Windows,Yes,Smart Key,179PS@4000rpm,430NM@1750-2500rpm,Digital,Analog,Analog,Yes,5,Leather,Automatic,2681 mm,235/65R17,Yes,Yes,CD Player with USB & Aux-in,Yes,Yes,"3 Years/1,00,000 Kms (Whichever comes earlier)",Yes,"Internal, With Remote",,Yes,Yes,Yes,Digital,Front & Rear,Yes,Front & Rear,Yes,"12/24 months /2,00,000 Kms (Whichever comes earlier)",Yes,Internal,Digital,Automatic,Analog + Digital,Yes,5.65 meter,Yes,Driver & Front Passenger,Not Applicable,2 Zone Climate Control,Yes,Yes,Yes,Yes,Yes,,"Normal, Comfort, Sport",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,All Rows,2450 kg,"Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag",Yes,Yes,Yes,Yes,6,15.5,"Rake, Reach",,,Front & rear sensors with 360 degree view,Yes,Yes,Yes,Yes,Yes,Touch Sensitive,"Multifunction Steering Wheel, With gear shift paddles",Yes,Yes,Electric Adjustment with Memory,Yes,Yes,Yes,Cup Holders,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,D180,Yes,Yes,,Yes,Yes,,
