,price,space,room,bedroom,furniture,latitude,longitude,city_area,floor,max_floor,apartment_type,renovation_type,balcony
19158,161500,36.0,2,1,1,41.734253555663656,44.85133877039141,Other,2,2,new,newly renovated,1
19159,121900,45.0,3,2,1,41.73188365,44.836876299366,Other,12,14,new,newly renovated,0
19160,197700,120.0,4,3,0,41.80463155,44.835646267555,Gldani District,6,9,old,old renovation,1
19161,125200,53.0,2,1,1,41.7034618,44.8498781,Isani District,6,10,new,newly renovated,1
19162,156500,60.0,3,2,0,41.7271321,44.7880765,Didube District,12,12,new,white frame,1
19163,131800,70.0,3,2,0,41.7259992,44.7860003,Didube District,2,4,old,not renovated,0
19164,148300,45.0,1,1,1,41.6755919,44.830976,Krtsanisi District,4,6,new,newly renovated,1
19165,85700,42.0,2,0,0,41.73188365,44.836876299366,Other,9,9,new,newly renovated,1
19166,395400,88.0,3,2,1,41.7081011,44.7696196,Vake District,11,16,new,newly renovated,1
19167,181200,68.0,3,2,1,41.699449661751,44.88332078484,Samgori District,7,8,new,newly renovated,1
19168,131800,70.0,2,1,0,41.73188365,44.836876299366,Other,8,9,old,newly renovated,1
19169,121900,48.0,2,1,0,41.7936113,44.7646308,Saburtalo District,15,17,new,newly renovated,1
19170,153200,55.0,2,1,0,41.725203,44.7425619,Saburtalo District,3,5,old,old renovation,0
19171,247100,83.0,3,2,1,41.7026572,44.8104008,Chugureti District,3,4,new,newly renovated,1
19172,1449800,220.0,7,3,0,41.6905169,44.7980186,Mtatsminda District,2,3,old,old renovation,1
19173,823800,130.0,3,2,1,41.6894847,44.7924223,Mtatsminda District,2,7,new,newly renovated,1
19174,527200,100.0,3,2,1,41.7081011,44.7696196,Vake District,15,16,new,newly renovated,1
19175,121900,47.0,2,1,0,41.7936113,44.7646308,Saburtalo District,15,17,new,newly renovated,1
19176,145000,85.0,3,2,0,41.73188365,44.836876299366,Other,1,9,old,newly renovated,0
19177,286700,80.0,3,2,1,41.7312785,44.7300573,Vake District,6,10,new,newly renovated,1
19178,659000,100.0,4,2,0,41.6905169,44.7980186,Mtatsminda District,2,3,old,old renovation,1
19180,1153300,186.0,5,3,1,41.7245209,44.7537885,Saburtalo District,2,4,new,newly renovated,1
19181,110400,42.0,2,0,0,41.73188365,44.836876299366,Other,2,9,new,green frame,0
19182,593100,160.0,5,3,0,41.722811,44.7509454,Saburtalo District,16,21,new,green frame,1
19184,444800,72.0,3,2,1,41.707897,44.731694452423,Vake District,3,7,new,newly renovated,1
19185,477800,128.0,5,3,1,41.7210455,44.7405122,Saburtalo District,5,7,new,newly renovated,1
19186,125200,50.0,2,1,1,41.73188365,44.836876299366,Other,11,13,new,newly renovated,1
19189,280100,200.0,4,2,0,41.7659669,44.7925615,Nadzaladevi District,1,6,old,old renovation,1
19191,280100,86.0,3,2,0,41.73188365,44.836876299366,Other,2,5,new,newly renovated,1
19192,128500,70.0,3,2,0,41.7849025,44.8300964,Gldani District,4,9,old,old renovation,1
19193,214200,76.3,3,2,1,41.7255482,44.7445817,Saburtalo District,2,4,old,newly renovated,1
19194,158200,48.0,3,2,0,41.6883397,44.8325599,Isani District,16,14,new,newly renovated,1
19196,428400,170.0,4,2,0,41.7756738,44.7624613,Saburtalo District,11,13,new,newly renovated,0
19198,362500,170.0,5,4,0,41.725054,44.7545015,Saburtalo District,5,5,old,old renovation,1
19201,477800,185.0,3,2,0,41.725054,44.7545015,Saburtalo District,5,15,new,newly renovated,0
19202,171300,65.0,3,2,0,41.731922062545,44.726996396019,Vake District,4,14,new,white frame,1
19203,1153300,165.0,5,4,0,41.6971981,44.791145,Mtatsminda District,3,7,new,newly renovated,1
19204,121900,48.0,2,1,0,41.720015,44.7407348,Saburtalo District,1,7,new,newly renovated,1
19205,306400,63.0,2,1,1,41.6905169,44.7980186,Mtatsminda District,1,2,old,newly renovated,1
19206,428400,70.0,3,2,0,41.7052461,44.7866638,Mtatsminda District,4,10,new,newly renovated,1
19207,227400,60.0,2,1,0,41.6857802,44.8237395,Isani District,5,10,new,newly renovated,1
19208,234000,78.0,3,2,1,41.7145595,44.7634771,Vake District,18,19,new,newly renovated,1
19209,105400,62.0,2,1,0,41.7659669,44.7925615,Nadzaladevi District,5,5,old,not renovated,1
19211,131800,66.1,2,1,0,41.6883397,44.8325599,Isani District,4,13,construction,white frame,1
19212,115300,63.0,2,1,0,41.7918749,44.7553665,Saburtalo District,3,15,new,white frame,1
19213,224100,88.0,3,2,1,41.7268878,44.7190522,Vake District,3,9,old,newly renovated,1
19214,396300,124.0,4,3,0,41.721139409952,44.715280999291,Saburtalo District,3,18,new,newly renovated,1
19218,257000,67.0,2,1,1,41.72005409959155,44.77802932874869,Saburtalo District,17,21,new,newly renovated,1
19219,184500,56.0,3,2,1,41.7494619,44.7808837,Nadzaladevi District,10,13,new,newly renovated,1
19221,512400,120.0,3,2,1,41.7141725,44.7596077,Vake District,9,3,new,newly renovated,1
19224,329500,74.0,2,1,1,41.7081011,44.7696196,Vake District,5,15,new,newly renovated,1
19225,214200,105.0,3,2,1,41.726067,44.7349385,Saburtalo District,3,6,old,newly renovated,1
19227,143300,58.0,3,2,0,41.732080203891,44.727107967889,Vake District,6,14,new,white frame,1
19230,243800,71.0,3,2,0,41.71688312180967,44.77620619259321,Saburtalo District,5,13,new,newly renovated,1
19231,148300,100.0,4,3,0,41.73188365,44.836876299366,Other,2,12,old,old renovation,0
19233,215700,109.0,4,3,0,41.8015417,44.8271721,Gldani District,9,14,new,green frame,1
19234,205100,100.0,3,2,0,41.8015417,44.8271721,Gldani District,9,14,new,green frame,1
19235,196700,90.0,4,2,0,41.72895845,44.724187548102,Vake District,9,10,new,green frame,1
19237,105400,100.0,3,3,0,41.73188365,44.836876299366,Other,2,5,old,not renovated,1
19240,190100,52.0,2,1,0,41.7245209,44.7537885,Saburtalo District,3,8,new,newly renovated,1
19241,148300,60.0,3,2,0,41.73188365,44.836876299366,Other,2,13,new,newly renovated,1
19243,148300,60.0,3,2,0,41.73188365,44.836876299366,Other,3,13,new,newly renovated,0
19245,510700,135.0,4,2,0,41.7309687,44.7564179,Saburtalo District,2,9,new,newly renovated,1
19247,444800,170.0,3,3,0,41.725054,44.7545015,Saburtalo District,5,15,new,newly renovated,1
19248,593100,165.0,4,3,1,41.6939085,44.6936625,Vake District,4,6,new,newly renovated,1
19249,98900,63.0,2,1,0,41.7034618,44.8498781,Isani District,1,9,old,not renovated,0
19251,312700,73.41,2,1,1,41.7093734,44.7698209,Vake District,8,15,new,newly renovated,1
19252,403600,144.11,3,2,0,41.7331648,44.7411031,Saburtalo District,12,13,new,white frame,0
19254,296600,60.0,3,2,1,41.698209,44.8012526,Mtatsminda District,2,1,old,newly renovated,0
19255,82400,40.0,2,1,0,41.67696731739,44.895673594251,Isani District,2,5,old,newly renovated,0
19258,296600,85.0,3,2,0,41.73064,44.7631848,Saburtalo District,9,16,new,newly renovated,1
19259,224100,72.0,3,2,0,41.73188365,44.836876299366,Other,8,9,old,old renovation,1
19260,161500,65.0,3,2,1,41.79228605,44.810649013864,Gldani District,10,5,new,newly renovated,1
19261,102100,52.0,2,1,0,41.7494619,44.7808837,Nadzaladevi District,8,10,new,black frame,1
19262,230700,110.0,3,2,0,41.6828831,44.8238154,Krtsanisi District,8,9,new,newly renovated,1
19263,158200,58.0,3,2,1,41.7245209,44.7537885,Saburtalo District,5,5,old,old renovation,0
19264,220800,62.21,3,2,1,41.7245209,44.7537885,Saburtalo District,6,12,new,newly renovated,1
19267,92300,52.0,2,1,0,41.7034618,44.8498781,Isani District,6,9,old,under renovation,1
19270,105400,40.0,2,1,0,41.7430202,44.789895,Nadzaladevi District,9,11,new,newly renovated,1
19271,97200,33.0,2,1,1,41.722119715985,44.727715639344,Saburtalo District,5,5,old,old renovation,1
19273,107100,57.0,3,2,0,41.713427267747,44.915388299208,Samgori District,9,9,old,newly renovated,0
19274,271800,55.21,2,1,1,41.7093734,44.7698209,Vake District,11,19,new,newly renovated,1
19276,181200,52.0,2,1,0,41.7198534,44.7780999,Saburtalo District,1,7,new,newly renovated,1
19278,560200,115.0,4,3,1,41.7181662,44.7807554,Saburtalo District,12,22,new,newly renovated,1
19280,118600,59.0,3,2,0,41.73188365,44.836876299366,Other,2,4,new,newly renovated,0
19281,138400,45.31,2,1,1,41.7903068,44.7593516,Saburtalo District,15,16,new,newly renovated,1
19284,313000,84.0,4,3,1,41.715303541767,44.796539679655,Chugureti District,2,2,old,newly renovated,1
19286,352600,115.0,3,2,1,41.7224121,44.7720785,Saburtalo District,3,8,old,newly renovated,1
19287,850100,120.0,4,3,1,41.6894847,44.7924223,Mtatsminda District,4,4,old,newly renovated,0
19288,151600,51.0,2,1,0,41.7260323,44.7995087,Nadzaladevi District,5,16,new,newly renovated,1
19289,273500,124.0,5,3,0,41.7245209,44.7537885,Saburtalo District,2,10,old,old renovation,1
19290,303100,80.19,3,2,0,41.722811,44.7509454,Saburtalo District,17,2,new,newly renovated,1
19291,200200,65.31,3,2,0,41.7206103,44.7106871,Saburtalo District,13,16,new,newly renovated,1
19292,418400,100.0,3,2,0,41.722811,44.7509454,Saburtalo District,11,16,new,newly renovated,1
19293,138400,46.0,2,1,1,41.7329497,44.7893339,Didube District,2,8,new,newly renovated,1
19295,346000,134.0,4,3,0,41.7245209,44.7537885,Saburtalo District,13,16,old,old renovation,1
19296,362500,120.0,4,3,0,41.7245209,44.7537885,Saburtalo District,8,9,old,newly renovated,1
19297,573300,145.0,5,2,1,41.73188365,44.836876299366,Other,2,9,old,old renovation,0
19299,125200,47.0,2,1,1,41.7595839,44.774485474685,Didube District,9,12,new,newly renovated,1
19300,500900,160.0,4,3,0,41.7060414,44.7710448,Vake District,3,4,old,newly renovated,1
19302,102800,52.0,2,1,0,41.7800031,44.7642712,Saburtalo District,1,5,new,black frame,1
19303,145000,46.0,2,1,0,41.7157611,44.7750278,Saburtalo District,9,10,new,white frame,1
19305,281700,114.0,3,2,0,41.7655823,44.7689577,Didube District,3,19,new,green frame,1
19307,207600,74.0,2,1,0,41.71864115,44.765032008543,Saburtalo District,1,12,new,newly renovated,0
19308,362500,150.0,4,2,0,41.7245209,44.7537885,Saburtalo District,2,9,old,old renovation,1
19309,79100,38.0,1,0,0,41.6870537,44.87979,Samgori District,4,4,old,old renovation,1
19310,1021500,140.0,3,2,0,41.6931756,44.8015432,Mtatsminda District,3,5,new,newly renovated,1
19312,362500,125.0,4,2,1,41.7245209,44.7537885,Saburtalo District,10,11,new,newly renovated,1
19313,185300,71.21,2,1,0,41.6883397,44.8325599,Isani District,12,21,new,white frame,0
19314,164800,78.0,4,3,1,41.6847024,44.8546818,Isani District,1,9,old,newly renovated,0
19315,151400,33.21,2,1,0,41.7040297,44.7902278,Mtatsminda District,3,10,new,newly renovated,0
19316,303100,58.21,2,1,1,41.7221127,44.7456133,Saburtalo District,15,16,new,newly renovated,1
19318,362500,116.0,4,3,0,41.7245209,44.7537885,Saburtalo District,7,9,old,newly renovated,1
19319,187800,52.31,2,1,0,41.7245209,44.7537885,Saburtalo District,2,10,new,newly renovated,1
19320,276600,94.14,3,2,0,41.7903068,44.7593516,Saburtalo District,20,26,new,newly renovated,1
19322,148300,51.0,2,1,1,41.804092,44.7832957,Saburtalo District,12,18,new,newly renovated,1
19323,568900,132.8,3,2,0,41.7093734,44.7698209,Vake District,14,15,new,green frame,1
19324,566800,240.0,5,4,1,41.7223038,44.78088,Saburtalo District,6,6,new,newly renovated,1
19325,138100,41.11,2,1,0,41.7903068,44.7593516,Saburtalo District,7,16,new,newly renovated,1
19326,159200,54.3,2,1,0,41.7206103,44.7106871,Saburtalo District,5,13,new,green frame,0
19327,455300,106.3,3,2,0,41.7093734,44.7698209,Vake District,4,16,new,white frame,0
19328,239900,56.0,2,1,0,41.7093734,44.7698209,Vake District,4,16,new,white frame,0
19329,172800,91.2,3,2,0,41.7753895,44.8118287,Nadzaladevi District,7,8,new,black frame,1
19330,230300,89.31,3,2,1,41.7364242,44.7822534,Didube District,11,16,new,newly renovated,1
19333,237200,100.0,3,2,0,41.73188365,44.836876299366,Other,3,5,old,old renovation,1
19334,136700,55.0,2,1,0,41.7206103,44.7106871,Saburtalo District,2,4,new,newly renovated,1
19336,501200,169.0,5,3,0,41.7084811,44.7787546,Vake District,5,10,new,white frame,0
19337,217500,64.0,3,2,1,41.7903068,44.7593516,Saburtalo District,3,13,new,newly renovated,0
19339,138400,51.0,2,1,1,41.7874621,44.749969,Saburtalo District,3,7,new,newly renovated,1
19340,169000,54.0,3,2,1,41.7903068,44.7593516,Saburtalo District,6,14,new,newly renovated,0
19341,154900,55.0,2,1,1,41.7206103,44.7106871,Saburtalo District,9,13,new,newly renovated,1
19349,174000,66.0,3,2,0,41.731961387855,44.727157491186,Vake District,5,14,new,white frame,1
19350,192200,61.4,3,2,0,41.7285809,44.7370835,Saburtalo District,2,5,construction,white frame,1
19351,253200,80.9,3,2,0,41.7285809,44.7370835,Saburtalo District,2,5,construction,white frame,1
19352,168100,47.0,2,1,0,41.7141725,44.7596077,Vake District,8,12,new,newly renovated,1
19354,266900,60.0,3,2,1,41.7245209,44.7537885,Saburtalo District,6,20,new,newly renovated,1
19355,280100,211.0,8,4,0,41.7954972,44.8190233,Gldani District,6,10,new,black frame,1
19356,385500,156.0,5,4,0,41.69230965,44.821541073305,Isani District,9,13,new,black frame,1
19357,106100,60.0,2,1,0,41.79729615,44.826263553422,Gldani District,10,15,new,white frame,1
19358,177900,63.0,3,2,1,41.7903068,44.7593516,Saburtalo District,10,12,new,newly renovated,1
19362,543700,142.0,5,3,1,41.7245209,44.7537885,Saburtalo District,9,13,new,newly renovated,1
19364,290000,80.0,3,2,1,41.707897,44.731694452423,Vake District,2,11,new,newly renovated,1
19365,346000,105.0,4,2,1,41.707897,44.731694452423,Vake District,3,8,new,newly renovated,1
19366,237200,77.0,3,2,1,41.7081011,44.7696196,Vake District,14,17,new,newly renovated,1
19367,296600,66.0,2,1,0,41.6905169,44.7980186,Mtatsminda District,1,2,old,old renovation,0
19368,224100,78.0,2,1,1,41.7245209,44.7537885,Saburtalo District,18,19,new,newly renovated,1
19369,306400,87.63,3,2,1,41.7595839,44.774485474685,Didube District,5,20,new,newly renovated,1
19370,164800,120.0,4,3,0,41.7704323,44.7748777,Didube District,14,15,new,black frame,1
19372,219100,60.0,2,1,1,41.7093734,44.7698209,Vake District,2,12,new,newly renovated,0
19373,154200,60.31,3,2,0,41.7825935,44.7592649,Saburtalo District,4,16,new,newly renovated,1
19374,181200,66.0,3,2,0,41.7081011,44.7696196,Vake District,6,14,new,white frame,1
19376,46100,23.0,1,1,1,41.7932936,44.7967092,Gldani District,8,9,old,old renovation,0
19377,212700,100.21,3,2,0,41.7903068,44.7593516,Saburtalo District,11,12,new,newly renovated,1
19378,208200,81.0,3,2,0,41.7687623,44.724123229951,Saburtalo District,15,15,new,white frame,0
19379,280100,78.0,2,1,0,41.6964053,44.7938526,Mtatsminda District,1,2,old,newly renovated,1
19381,230700,100.0,3,2,1,41.7355583,44.7792057,Didube District,12,16,new,newly renovated,0
19382,605000,108.0,3,2,0,41.7087786,44.7646793,Vake District,6,11,new,black frame,0
19384,461300,120.0,3,2,0,41.7098004,44.7848337,Mtatsminda District,9,10,old,old renovation,1
19385,263600,50.0,3,2,0,41.7087766,44.795071,Chugureti District,1,1,old,newly renovated,0
19386,395400,83.0,3,2,0,41.7054409,44.8072665,Chugureti District,1,2,old,old renovation,0
19387,329500,118.0,4,3,1,41.7495326,44.7906797,Nadzaladevi District,7,9,new,newly renovated,1
19388,547000,87.0,3,2,1,41.7167366,44.7847706,Saburtalo District,3,15,new,newly renovated,1
19389,230700,74.0,2,1,0,41.7224121,44.7720785,Saburtalo District,3,7,new,not renovated,1
19390,142300,63.21,3,2,0,41.7034618,44.8498781,Isani District,16,21,new,white frame,0
19392,395400,48.0,2,1,1,,,Mtatsminda District,1,2,old,old renovation,1
19393,303100,140.0,4,3,0,41.7245209,44.7537885,Saburtalo District,6,8,old,old renovation,1
19394,378900,132.0,5,3,1,41.707524409835,44.769705430712,Vake District,3,3,new,old renovation,1
19395,210100,85.0,3,2,0,41.674887574001,44.830462092086,Krtsanisi District,12,18,new,white frame,1
19396,137400,45.31,2,1,1,41.7341813,44.728036935007,Vake District,3,11,new,newly renovated,1
19397,428400,70.0,2,1,0,41.69230965,44.821541073305,Isani District,3,3,new,newly renovated,0
19398,171300,68.0,2,1,0,41.7172959,44.7752025,Saburtalo District,4,16,old,old renovation,1
19399,280100,80.0,3,2,1,41.7210455,44.7405122,Saburtalo District,3,7,new,newly renovated,0
19400,988500,134.0,3,2,0,41.7093734,44.7698209,Vake District,6,14,new,newly renovated,1
19401,141700,70.0,4,2,0,41.7844893,44.8091614,Nadzaladevi District,8,9,old,old renovation,1
19402,164800,42.0,2,1,1,41.7206103,44.7106871,Saburtalo District,4,6,new,newly renovated,1
19403,220600,50.0,2,1,1,41.6895531,44.7986826,Mtatsminda District,1,3,old,newly renovated,0
19404,303100,100.0,3,2,0,41.726067,44.7349385,Saburtalo District,11,14,new,newly renovated,1
19405,168100,60.0,2,1,1,41.7232461,44.7619571,Saburtalo District,2,12,old,newly renovated,1
19406,159800,52.0,2,1,1,41.7223038,44.78088,Saburtalo District,10,16,new,newly renovated,1
19407,227400,100.0,3,2,0,41.7271321,44.7880765,Didube District,9,9,old,old renovation,1
19409,174600,62.0,2,1,1,41.7815278,44.8029352,Nadzaladevi District,4,13,new,newly renovated,1
19411,140000,50.0,2,1,1,41.726067,44.7349385,Saburtalo District,9,10,old,newly renovated,1
19412,214200,101.0,4,2,1,41.7874621,44.749969,Saburtalo District,2,5,new,newly renovated,1
19415,275100,77.0,3,2,0,41.7260891,44.7744363,Saburtalo District,7,14,new,newly renovated,0
19419,234000,74.0,3,2,0,41.7206103,44.7106871,Saburtalo District,2,8,new,newly renovated,1
19421,118600,55.0,2,1,0,41.7874621,44.749969,Saburtalo District,11,14,new,newly renovated,1
19422,118600,53.0,2,1,0,41.7925166,44.7395589,Saburtalo District,5,14,new,newly renovated,1
19423,179600,65.0,3,2,0,41.6755322,44.8389753,Isani District,3,11,new,newly renovated,1
19424,378900,80.0,2,1,1,41.7057332,44.785591,Mtatsminda District,3,3,old,newly renovated,0
19425,41200,50.0,2,1,1,41.7623911,44.7898129,Nadzaladevi District,1,2,new,newly renovated,1
19427,144000,46.0,3,2,0,41.7936113,44.7646308,Saburtalo District,6,18,new,newly renovated,1
19428,185300,75.0,3,2,0,41.732025999356,44.726931952004,Vake District,6,14,new,white frame,1
19429,177900,63.0,3,2,0,41.7874621,44.749969,Saburtalo District,10,12,new,newly renovated,1
19431,273000,126.0,4,3,0,41.7927141,44.7611428,Saburtalo District,7,10,old,newly renovated,1
19432,247100,85.0,4,3,0,41.7858421,44.7558155,Saburtalo District,4,9,new,newly renovated,1
19433,263600,72.0,4,2,0,41.6973654,44.8056458,Mtatsminda District,2,2,old,old renovation,1
19435,141700,36.0,1,1,1,41.7279282,44.7680255,Saburtalo District,8,8,old,newly renovated,0
19437,247100,100.0,3,2,1,41.7172959,44.7752025,Saburtalo District,8,16,old,old renovation,1
19439,158200,64.0,2,1,1,41.7918749,44.7553665,Saburtalo District,6,14,new,newly renovated,1
19442,260300,96.0,3,2,1,41.6911729,44.8240956,Isani District,5,9,new,white frame,1
19444,253700,82.12,3,2,1,41.7206103,44.7106871,Saburtalo District,6,10,new,newly renovated,1
19445,194400,63.0,3,2,1,41.687031051203,44.85211235982,Isani District,23,24,new,newly renovated,1
19446,197700,56.0,2,1,1,41.7056526,44.7804061,Mtatsminda District,1,2,old,newly renovated,0
19447,659000,154.0,3,2,0,41.7071755,44.7885758,Mtatsminda District,1,16,new,newly renovated,1
19449,197200,73.0,3,2,0,41.778413579915,44.845288777659,Other,3,8,new,white frame,0
19451,280100,58.25,2,1,1,41.7221127,44.7456133,Saburtalo District,8,18,new,newly renovated,1
19454,313000,90.0,3,2,1,41.7245209,44.7537885,Saburtalo District,12,18,new,newly renovated,1
19456,212900,100.0,3,2,0,41.7903068,44.7593516,Saburtalo District,11,14,new,newly renovated,1
19457,280100,75.0,3,2,1,41.7357001,44.77002,Saburtalo District,13,15,new,newly renovated,1
