Subject-wise ranking of top 2% scientist from India (all fields),,,,,,,,
Downloded/complied based on an independent study done by Stanford University scientists (for methodology and data visit)- https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3000918,,,,,,,,
Note world-wide full list of top 2% (all countries) can be found at shorturl.at/qHIJ4,,,,,,,,
"Dhuley, J. N.",Medicinal & Biomolecular Chemistry,Hindustan Antibiotics Ltd.,897,3.25138744,1.112599539,47,1985,2009
"Bharate, Sandip B.",Medicinal & Biomolecular Chemistry,"Indian Institute of Integrative Medicine, Srinagar",913,3.24436303,1.132445238,143,2005,2020
"Govindachari, T. R.",Medicinal & Biomolecular Chemistry,Spic Science Foundation India,918,3.24288385,1.138647019,135,1947,2003
"Singh, Bimal P.",Medicinal & Biomolecular Chemistry,Institute of Minerals and Materials Technology India,983,3.22245397,1.219270174,63,1992,2010
"Rao, A. R.",Medicinal & Biomolecular Chemistry,Jawaharlal Nehru University,1046,3.19865044,1.297412617,106,1976,2006
"Prakash, Om",Medicinal & Biomolecular Chemistry,Indian Institute of Technology Banaras Hindu University,1067,3.19172754,1.323460098,357,1987,2020
"Chauhan, Prem M.S.",Medicinal & Biomolecular Chemistry,Central Drug Research Institute India,1096,3.18072532,1.359430428,116,1991,2018
"Bhattacharya, Sanjib",Medicinal & Biomolecular Chemistry,West Bengal Medical Services Corporation Ltd.,1117,3.17487284,1.385477909,106,2008,2020
"Jain, Rahul",Medicinal & Biomolecular Chemistry,"National Institute of Pharmaceutical Education and Research, Mohali",1261,3.13563443,1.564089206,110,1996,2018
"Jachak, Sanjay",Medicinal & Biomolecular Chemistry,"National Institute of Pharmaceutical Education and Research, Mohali",1270,3.13310072,1.575252412,63,1998,2019
"Grover, J.",Medicinal & Biomolecular Chemistry,Institute Rotary Cancer Hospital India,1273,3.13116275,1.578973481,54,1983,2007
"Kumar, Vijay L.",Medicinal & Biomolecular Chemistry,"All India Institute of Medical Sciences, New Delhi",1277,3.13028112,1.583934906,100,1986,2011
"Banerjee, Sanjay K.",Medicinal & Biomolecular Chemistry,Translational Health Science and Technology Institute,1278,3.12982786,1.585175262,81,1978,2020
"Johri, R. K.",Medicinal & Biomolecular Chemistry,"Indian Institute of Integrative Medicine, Srinagar",1398,3.09805907,1.73401801,59,1983,2017
"Mandal, S.",Medicinal & Biomolecular Chemistry,Jadavpur University,1439,3.08488672,1.784872615,190,1991,2019
"Rao, J. V.",Medicinal & Biomolecular Chemistry,Indian Institute of Chemical Technology,1475,3.07616469,1.82952544,59,1991,2020
"Chanda, Sumitra V.",Medicinal & Biomolecular Chemistry,Saurashtra University,1476,3.07593944,1.830765796,140,1986,2019
"Singh, Chandan",Medicinal & Biomolecular Chemistry,Central Drug Research Institute India,1493,3.07377927,1.851851852,58,1986,2015
"Viswanadhan, Vellarkad N.",Medicinal & Biomolecular Chemistry,Jubilant Biosys Ltd.,1556,3.05982923,1.929994294,70,1982,2017
"Gacche, Rajesh N.",Medicinal & Biomolecular Chemistry,Savitribai Phule Pune University,1658,3.03724649,2.05651063,70,2001,2020
"Goswami, B. N.",Meteorology & Atmospheric Sciences,Cotton University,338,3.94580418,0.6152166,170,1974,2020
"Satheesh, Sreedharan K.",Meteorology & Atmospheric Sciences,"Indian Institute of Science, Bengaluru",775,3.72121391,1.410629778,155,1996,2020
"Naqvi, S. W.A.",Meteorology & Atmospheric Sciences,National Institute of Oceanography India,919,3.67008571,1.672733892,133,1979,2020
"Rajeevan, M.",Meteorology & Atmospheric Sciences,Ministry of Earth Sciences Government of India,1064,3.62110245,1.936658173,142,1993,2020
"Venkataraman, C.",Meteorology & Atmospheric Sciences,"Indian Institute of Technology, Bombay",1332,3.54731384,2.424463051,85,1987,2020
"Shetye, S. R.",Meteorology & Atmospheric Sciences,Goa University,1442,3.518838,2.624681471,62,1982,2016
"Ravindranath, N. H.",Meteorology & Atmospheric Sciences,"Indian Institute of Science, Bengaluru",1458,3.51572732,2.65380415,145,1981,2020
"Lakhina, Gurbax S.",Meteorology & Atmospheric Sciences,Indian Institute for Geomagnetism,1537,3.50069128,2.797597379,283,1970,2020
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Chakrabarti, Arunaloke",Microbiology,"Postgraduate Institute of Medical Education & Research, Chandigarh",1037,3.78929946,0.77175539,333,1983,2020
"Sharma, S. K.",Microbiology,"All India Institute of Medical Sciences, New Delhi",1053,3.78625005,0.783662898,341,1986,2019
"Nautiyal, Chandra Shekhar",Microbiology,National Botanical Research Institute India,1326,3.71063225,0.986834761,114,1981,2020
"Singh, Sarman",Microbiology,"All India Institute of Medical Sciences, New Delhi",1552,3.66344046,1.155028318,267,1988,2020
"Shivaji, Sisinthy",Microbiology,L.V. Prasad Eye Institute India,1555,3.66250637,1.157260975,319,1975,2020
"Gugnani, Harish C.",Microbiology,University of Delhi,1649,3.64227396,1.227217587,199,1964,2020
"Bhattacharya, Sujit K.",Microbiology,Glocal Hospital,1807,3.6107196,1.344804233,350,1969,2020
"Nair, G. B.",Microbiology,Rajiv Gandhi Centre for Biotechnology,1909,3.58905844,1.420714599,434,1980,2020
"Narayanan, P. R.",Microbiology,Tuberculosis Research Centre India,1926,3.58602202,1.433366327,191,1983,2013
"Kang, Gagandeep",Microbiology,"Christian Medical College, Vellore",2200,3.53509183,1.637282409,380,1992,2020
"Katoch, V.",Microbiology,Rajasthan University of Health Sciences,2473,3.48852441,1.840454271,295,1979,2019
"Uplekar, M.",Microbiology,Organisation Mondiale de la Santé,2767,3.44289377,2.059254739,80,1984,2020
"Roberts, Terry A.",Microbiology,National Institute of Nutrition India,2809,3.43675457,2.090511948,122,1965,2001
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Mishra, Barada Kanta",Mining & Metallurgy,Institute of Minerals and Materials Technology India,11,3.74509861,0.039901335,322,1990,2020
"Natarajan, K. A.",Mining & Metallurgy,"Indian Institute of Science, Bengaluru",31,3.53023575,0.112449216,194,1981,2018
"Kapur, P. C.",Mining & Metallurgy,Tata Research Development and Design Centre,43,3.41112811,0.155977945,115,1965,2013
"Kanungo, S. B.",Mining & Metallurgy,Institute of Minerals and Materials Technology India,58,3.36394405,0.210388857,70,1971,2009
"Mazumdar, Dipak",Mining & Metallurgy,Indian Institute of Technology Kanpur,67,3.33475104,0.243035403,101,1985,2020
"Pradip, P.",Mining & Metallurgy,Tata Research Development and Design Centre,68,3.31919528,0.246662797,99,1980,2019
"Das, R. P.",Mining & Metallurgy,Hydromet Proc,141,3.07454613,0.511462565,147,1981,2018
"Agrawal, A.",Mining & Metallurgy,National Metallurgical Laboratory India,158,3.03684081,0.573128265,63,1990,2020
"Gupta, C. K.",Mining & Metallurgy,Bhabha Atomic Research Centre,184,2.96278291,0.667440511,104,1965,2017
"Reddy, B. Ramachandra",Mining & Metallurgy,Rubamin Ltd.,203,2.93329251,0.736360998,60,1987,2020
"Pandey, Banshi Dhar",Mining & Metallurgy,National Metallurgical Laboratory India,222,2.89719811,0.805281486,134,1988,2019
"Jha, Manis Kumar",Mining & Metallurgy,National Metallurgical Laboratory India,234,2.87675699,0.848810215,66,2001,2020
"Paramguru, Raja Kishore",Mining & Metallurgy,"Kalinga Institute of Industrial Technology, Bhubaneswar",303,2.7802706,1.099100406,86,1981,2020
"Das, Bisweswar",Mining & Metallurgy,Institute of Minerals and Materials Technology India,322,2.76111706,1.168020894,90,1988,2020
"Sukla, Lala Behari",Mining & Metallurgy,Siksha O Anusandhan (Deemed to be University),328,2.75596427,1.189785258,116,1982,2020
"Das, S. C.",Mining & Metallurgy,Institute of Minerals and Materials Technology India,330,2.75454666,1.197040046,82,1979,2009
"Sharma, T.",Mining & Metallurgy,"Indian Institute of Technology (Indian School of Mines), Dhanbad",341,2.74692269,1.236941381,42,1987,2019
"Subramanian, S.",Mining & Metallurgy,"Indian Institute of Science, Bengaluru",343,2.74665255,1.244196169,100,1988,2020
"Lahiri, A. K.",Mining & Metallurgy,"Indian Institute of Science, Bengaluru",347,2.7436244,1.258705746,82,1970,2013
"Sahu, K. K.",Mining & Metallurgy,National Metallurgical Laboratory India,370,2.71958331,1.34213581,60,1996,2020
"Ray, H. S.",Mining & Metallurgy,Central Glass & Research Inst,371,2.71866083,1.345763204,131,1968,2008
"Koria, S. C.",Mining & Metallurgy,Indian Institute of Technology Indore,390,2.70534109,1.414683691,48,1979,2014
"Sheoran, Attar Singh",Mining & Metallurgy,Jai Narain Vyas University,404,2.69370195,1.465467208,27,1995,2016
"Mehrotra, S. P.",Mining & Metallurgy,Indian Institute of Technology Kanpur,409,2.68724345,1.483604179,48,1973,2009
"Devi, Niharbala",Mining & Metallurgy,Siksha O Anusandhan (Deemed to be University),410,2.68722805,1.487231573,34,1994,2020
"Gupta, Ramesh C.",Mining & Metallurgy,Banaras Hindu University,440,2.65648191,1.596053395,52,1990,2020
"Mehrotra, S. P.",Mining & Metallurgy,Indian Institute of Technology Gandhinagar,450,2.65071846,1.632327336,60,1991,2016
"Konnur, Rahul",Mining & Metallurgy,Tata Consultancy Services India,483,2.62388358,1.752031341,17,1994,2008
"Chatterjee, Amit",Mining & Metallurgy,Tata Iron & Steel Company Limited,498,2.61371802,1.806442252,99,1971,2017
"Kumar, Vinay",Mining & Metallurgy,Punjabi University,533,2.59065577,1.933401045,127,1986,2020
"Sarangi, Kadambini",Mining & Metallurgy,Institute of Minerals and Materials Technology India,578,2.5630332,2.096633778,48,1999,2019
"Choudhary, S. K.",Mining & Metallurgy,Tata Iron & Steel Company Limited,629,2.52936575,2.281630876,18,1993,2017
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Govindarajan, Marimuthu",Mycology & Parasitology,Annamalai University,83,3.76465689,0.396635764,151,2005,2020
"Suryanarayanan, T. S.",Mycology & Parasitology,Vivekananda Institute of Tropical Mycology,315,3.39203994,1.505304406,87,1981,2019
"Sridhar, Kandikere Ramaiah",Mycology & Parasitology,Mangalore University,341,3.36081477,1.629551754,202,1984,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Jana, Nikhil R.",Nanoscience & Nanotechnology,Indian Association for the Cultivation of Science,102,4.26475243,0.135620263,158,1991,2020
"Pradeep, Thalappil",Nanoscience & Nanotechnology,Indian Institute of Technology Madras,273,3.9091274,0.362983646,474,1988,2020
"Rai, Mahendra",Nanoscience & Nanotechnology,Sant Gadge Baba Amravati University,372,3.78134947,0.494615078,183,2001,2020
"Ramaprabhu, Sundara",Nanoscience & Nanotechnology,Indian Institute of Technology Madras,547,3.64110528,0.727296902,360,1983,2020
"Biswas, Kanishka",Nanoscience & Nanotechnology,Jawaharlal Nehru Centre for Advanced Scientific Research,757,3.51627904,1.006515091,132,2006,2020
"Aravindan, Vanchiappan",Nanoscience & Nanotechnology,"Indian Institute of Science Education and Research (IISER), Tirupati",928,3.43366097,1.233878474,196,2007,2020
"De, Goutam",Nanoscience & Nanotechnology,Central Glass and Ceramic Research Institute India,936,3.42734927,1.244515357,136,1990,2020
"Yelamaggad, C. V.",Nanoscience & Nanotechnology,Centre for Nano and Soft Matter Sciences,937,3.42698499,1.245844967,177,1992,2020
"Patra, Chitta Ranjan",Nanoscience & Nanotechnology,Academy of Scientific and Innovative Research (AcSIR),1112,3.35923093,1.478526792,114,2001,2020
"Kuila, Tapas",Nanoscience & Nanotechnology,Central Mechanical Engineering Research Institute India,1242,3.31209804,1.651376147,135,2007,2020
"Singh, S. K.",Nanoscience & Nanotechnology,Indian Institute of Technology Banaras Hindu University,1332,3.28419234,1.771041085,67,2009,2020
"Ahmad, Absar",Nanoscience & Nanotechnology,National Chemical Laboratory India,1383,3.26731307,1.838851217,85,1984,2019
"Singh, Sanjay",Nanoscience & Nanotechnology,Ahmedabad University,1411,3.25789743,1.876080308,84,2007,2019
"Sadashiva, B. K.",Nanoscience & Nanotechnology,Raman Research Institute,1497,3.23293013,1.990426805,105,1976,2019
,,,Rank world-,,,,,
,,,wide (by,,,Number of,First year of,Latest year of
authfull,Field,inst_name,subject area),C-score,Top %,papers,publication,publication
"Singh, G. K.",Networking & Telecommunications,Indian Institute of Technology Roorkee,250,3.89684865,0.155107055,224,1991,2020
"Mallik, Ranjan K.",Networking & Telecommunications,Indian Institute of Technology Delhi,485,3.68805345,0.300907686,226,1994,2020
"Bhatnagar, Manav R.",Networking & Telecommunications,Indian Institute of Technology Delhi,517,3.67129165,0.32076139,203,2006,2020
"Das, Ashok Kumar",Networking & Telecommunications,"International Institute of Information Technology, Hyderabad",580,3.63409037,0.359848367,174,2005,2020
"Chockalingam, A.",Networking & Telecommunications,"Indian Institute of Science, Bengaluru",786,3.52767874,0.487656581,278,1992,2020
"Kumar, Anurag",Networking & Telecommunications,"Indian Institute of Science, Bengaluru",1043,3.43332039,0.647106633,178,1985,2020
"Misra, Sudip",Networking & Telecommunications,Indian Institute of Technology Kharagpur,1115,3.40955431,0.691777465,362,2003,2020
"Guha, Debatosh",Networking & Telecommunications,Institute of Radiophysics and Electronics India,1169,3.39253021,0.725280589,149,1992,2020
"Padmanabhan, Venkata N.",Networking & Telecommunications,Microsoft Research India,1226,3.37356825,0.760644997,89,1995,2020
"Kar, Haranath",Networking & Telecommunications,Motilal Nehru National Institute of Technology Allahabad,1367,3.33436957,0.848125376,78,1997,2020
"Kumar, Rajesh",Networking & Telecommunications,Malaviya National Institute of Technology Jaipur,1633,3.26673626,1.013159283,472,1985,2020
"Gupta, Piyush",Networking & Telecommunications,Inter University Accelerator Centre India,1672,3.25818234,1.037355983,70,1994,2019
"Kumar, Sandeep",Networking & Telecommunications,Guru Jambheshwar University of Science and Technology,1728,3.24321347,1.072099963,539,2006,2020
"Narasimhan, R. S.",Networking & Telecommunications,Defence Research and Development Organisation India,1741,3.23992028,1.08016553,59,1996,2019
"Singh, Dharmendra",Networking & Telecommunications,Indian Institute of Technology Roorkee,1789,3.2289401,1.109946085,320,1995,2020
"Kumar, Pratyush",Networking & Telecommunications,"Indian Institute of Technology (Indian School of Mines), Dhanbad",1807,3.22451839,1.121113793,102,1985,2019
"Kumar, Girish",Networking & Telecommunications,"Indian Institute of Technology, Bombay",1848,3.21374888,1.14655135,181,1983,2019
"Kumari, Saru",Networking & Telecommunications,Ch. Charan Singh University,1896,3.20288381,1.176331904,147,2011,2020
"Behari, J.",Networking & Telecommunications,Jawaharlal Nehru University,1964,3.18830875,1.218521023,106,1974,2019
"Bhagwat, Pravin",Networking & Telecommunications,Indian Institute of Technology Kanpur,2108,3.16161663,1.307862687,21,1993,2005
"Ray, Pratha Pratim",Networking & Telecommunications,Sikkim University,2280,3.12949732,1.414576341,42,2011,2019
"Kalyanaraman, Shivkumar",Networking & Telecommunications,IBM Research,2393,3.11104362,1.484684729,208,1996,2019
"Raman, Bhaskaran",Networking & Telecommunications,"Indian Institute of Technology, Bombay",2400,3.10898801,1.489027727,82,1998,2020
"Kumar, Neeraj",Networking & Telecommunications,Thapar Institute of Engineering & Technology,2513,3.08906499,1.559136116,159,1994,2019
"Rajan, B. Sundar",Networking & Telecommunications,"Indian Institute of Science, Bengaluru",2544,3.08468234,1.578369391,343,1988,2019
"Ramjee, Ramachandran",Networking & Telecommunications,Microsoft Research India,2546,3.0844916,1.579610247,81,1994,2019
"Ramanathan, S.",Networking & Telecommunications,"Indian Institute of Science, Bengaluru",2552,3.08356248,1.583332816,17,1992,2000
"Sivarajan, Kumar N.",Networking & Telecommunications,Tejas Networks,2820,3.04042344,1.749607579,41,1994,2010
"Vaze, Rahul",Networking & Telecommunications,"Tata Institute of Fundamental Research, Mumbai",2955,3.02116509,1.833365389,76,2004,2020
"Amin, Ruhul",Networking & Telecommunications,International Institute of Information Technology,3002,3.01425704,1.862525515,75,1984,2020
"De, Swades",Networking & Telecommunications,Indian Institute of Technology Delhi,3015,3.01269753,1.870591082,165,2001,2020
"Vin, Harrick M.",Networking & Telecommunications,Tata Research Development and Design Centre,3051,3.00654038,1.892926498,132,1987,2019
"Ganti, Radha Krishna",Networking & Telecommunications,Indian Institute of Technology Madras,3078,3.00182409,1.90967806,90,2006,2020
"Ramesh, Maneesha Vinodini",Networking & Telecommunications,"Amrita University, Amritapuri Campus",3104,2.99731261,1.925809194,129,2008,2020
"Arti, M. K.",Networking & Telecommunications,Ambedkar Institute of Advanced Communication Technologies & Research,3205,2.98557412,1.988472444,35,2006,2020
"Bose, Ranjan",Networking & Telecommunications,Indian Institute of Technology Delhi,3230,2.98241346,2.003983149,115,1995,2020
"Mohammed, Saif Khan",Networking & Telecommunications,Indian Institute of Technology Delhi,3279,2.97494895,2.034384132,64,2006,2020
