Year,Date Of Incident,Route,Operator,Group Name,Bus Garage,Borough,Injury Result Description,Incident Event Type,Victim Category,Victims Sex,Victims Age
2016,8/1/2016,40,London Central,Go-Ahead,Camberwell,Southwark,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly
2016,8/1/2016,41,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,41,Arriva London North,Arriva London,Tottenham,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2016,8/1/2016,41,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,41,Arriva London North,Arriva London,Tottenham,Haringey,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,41,Arriva London North,Arriva London,Tottenham,Not specified,Injuries treated on scene,Personal Injury,Passenger,Female,Child
2016,8/1/2016,42,London Central,Go-Ahead,Camberwell,Southwark,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2016,8/1/2016,45,London Central,Go-Ahead,Camberwell,Lambeth,Reported Minor Injury - Treated at Hospital,Collision Incident,Bus Driver,Male,Adult
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,47,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,48,East London,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Collision Incident,Pedestrian,Female,Unknown
2016,8/1/2016,50,Arriva London South,Arriva London,Brixton,Croydon,Injuries treated on scene,Assault,Bus Driver,Female,Adult
2016,8/1/2016,50,Arriva London South,Arriva London,Brixton,Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,50,Arriva London South,Arriva London,Brixton,Croydon,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Elderly
2016,8/1/2016,50,Arriva London South,Arriva London,Brixton,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,51,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,8/1/2016,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,51,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,8/1/2016,52,Metroline,Metroline,Willesden,Westminster,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Collision Incident,Cyclist ,Female,Unknown
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Male,Unknown
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Unknown,Child
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Greenwich,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,53,Selkent,Stagecoach,Plumstead,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2016,8/1/2016,55,East London,Stagecoach,Leyton,Hackney,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,55,East London,Stagecoach,Leyton,Hackney,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2016,8/1/2016,55,East London,Stagecoach,Leyton,None London Borough,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,55,East London,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Personal Injury,Passenger,Female,Child
2016,8/1/2016,55,East London,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,55,East London,Stagecoach,Leyton,Westminster,Injuries treated on scene,Collision Incident,Pedestrian,Male,Unknown
2016,8/1/2016,56,East London,Stagecoach,Leyton,Islington,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Unknown
2016,8/1/2016,56,East London,Stagecoach,Leyton,Islington,Reported Minor Injury - Treated at Hospital,Collision Incident,Motorcyclist ,Male,Unknown
2016,8/1/2016,56,East London,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,56,East London,Stagecoach,Leyton,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,57,London General,Go-Ahead,Merton,Lambeth,Injuries treated on scene,Personal Injury,Passenger,Male,Child
2016,8/1/2016,58,Tower Transit,Tower Transit,Lea Interchange,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,58,Tower Transit,Tower Transit,Lea Interchange,Redbridge,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,58,Tower Transit,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Unknown
2016,8/1/2016,59,Arriva London South,Arriva London,Brixton,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,60,Arriva London South,Arriva London,Croydon (Arriva),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,62,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,8/1/2016,62,East London,Stagecoach,Barking (East London Buses),Barking & Dagenham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,63,Metrobus,Go-Ahead,Peckham,Southwark,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,8/1/2016,64,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Reported Minor Injury - Treated at Hospital,Assault,Passenger,Female,Adult
2016,8/1/2016,65,London United,London United,Fulwell (London United),Ealing,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,65,London United,London United,Fulwell (London United),Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Adult
2016,8/1/2016,65,London United,London United,Fulwell (London United),Richmond Upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Unknown,Adult
2016,8/1/2016,68,London Central,Go-Ahead,Camberwell,Camden,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,68,London Central,Go-Ahead,Camberwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Bus Driver,Male,Adult
2016,8/1/2016,68,London Central,Go-Ahead,Camberwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,68,London Central,Go-Ahead,Camberwell,Lambeth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,68,London Central,Go-Ahead,Camberwell,Southwark,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,69,East London,Tower Transit,Lea Interchange,Newham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,69,East London,Tower Transit,Lea Interchange,Newham,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,69,East London,Tower Transit,Lea Interchange,Waltham Forest,Injuries treated on scene,Collision Incident,Member Of Public,Male,Adult
2016,8/1/2016,69,East London,Tower Transit,Lea Interchange,Waltham Forest,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Elderly
2016,8/1/2016,71,London United,London United,Tolworth,Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,71,London United,London United,Tolworth,Kingston upon Thames,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Member Of Public,Female,Elderly
2016,8/1/2016,73,Arriva London North,Arriva London,Stamford Hill,Hackney,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,73,Arriva London North,Arriva London,Stamford Hill,Not specified,Injuries treated on scene,Collision Incident,Pedestrian,Male,Elderly
2016,8/1/2016,73,Arriva London North,Arriva London,Stamford Hill,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,74,London General,Go-Ahead,Putney,Kensington & Chelsea,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,77,London General,Go-Ahead,Stockwell,Wandsworth,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,78,Arriva London North,Arriva London,Ash Grove (Arriva),Southwark,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,Passenger,Female,Adult
2016,8/1/2016,81,London United,London United,Hounslow,Hounslow,Injuries treated on scene,Collision Incident,Passenger,Female,Unknown
2016,8/1/2016,82,Metroline,Metroline,Potters Bar,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Barnet,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Brent,Injuries treated on scene,Personal Injury,Passenger,Female,Unknown
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Brent,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Ealing,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,8/1/2016,83,Metroline West,Metroline,Alperton,Ealing,Injuries treated on scene,Personal Injury,Passenger,Male,Youth
2016,8/1/2016,85,London United,London United,Tolworth,Kingston upon Thames,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,85,London United,London United,Tolworth,Kingston upon Thames,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Bus Driver,Male,Adult
2016,8/1/2016,89,London Central,Go-Ahead,Bexleyheath,Bexley,Injuries treated on scene,Slip Trip Fall,Pedestrian,Male,Adult
2016,8/1/2016,90,Metroline,Metroline,West Perivale,Hillingdon,Injuries treated on scene,Personal Injury,Passenger,Unknown,Adult
2016,8/1/2016,91,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,8/1/2016,91,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,8/1/2016,91,Metroline,Metroline,Holloway,Islington,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2016,8/1/2016,94,London United,London United,Shepherds Bush,Hammersmith & Fulham,Injuries treated on scene,Personal Injury,Passenger,Male,Adult
2016,8/1/2016,94,London United,London United,Shepherds Bush,Westminster,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,96,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Personal Injury,Passenger,Female,Child
2016,8/1/2016,96,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,96,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2016,8/1/2016,96,Selkent,Stagecoach,Plumstead,Bexley,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,96,Selkent,Stagecoach,Plumstead,None London Borough,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,97,East London,Stagecoach,West Ham,Waltham Forest,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,8/1/2016,98,Metroline,Metroline,Willesden,Westminster,Injuries treated on scene,Personal Injury,Pedestrian,Male,Child
2016,8/1/2016,101,East London,Stagecoach,Barking (East London Buses),Redbridge,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,102,Arriva London North,Arriva London,Palmers Green,Barnet,Injuries treated on scene,Collision Incident,Passenger,Male,Adult
2016,8/1/2016,102,Arriva London North,Arriva London,Palmers Green,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,102,Arriva London North,Arriva London,Palmers Green,Enfield,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2016,8/1/2016,103,East London,Stagecoach,Rainham (East London Buses),Havering,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,103,East London,Stagecoach,Rainham (East London Buses),Havering,Reported Minor Injury - Treated at Hospital,Slip Trip Fall,Passenger,Male,Child
2016,8/1/2016,105,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,8/1/2016,105,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,8/1/2016,105,Metroline,Metroline,West Perivale,Ealing,Injuries treated on scene,Personal Injury,Passenger,Female,Adult
2016,8/1/2016,105,Metroline,Metroline,West Perivale,Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,106,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,106,Arriva London North,Arriva London,Ash Grove (Arriva),Hackney,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Elderly
2016,8/1/2016,107,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Child
2016,8/1/2016,107,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2016,8/1/2016,107,Metroline,Metroline,Edgware (Metroline),Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Child
2016,8/1/2016,108,London Central,Go-Ahead,New Cross,Tower Hamlets,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,109,Abellio London,Abellio,Beddington (Abellio London),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,114,London Sovereign,London United,Edgware (Sovereign),Hillingdon,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Injuries treated on scene,Collision Incident,Pedestrian,Male,Unknown
2016,8/1/2016,119,Metrobus,Go-Ahead,Croydon (Metrobus),Croydon,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,121,Arriva London North,Arriva London,Enfield,Haringey,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Adult
2016,8/1/2016,122,Selkent,Stagecoach,Plumstead,Greenwich,Injuries treated on scene,Personal Injury,Passenger,Unknown,Unknown
2016,8/1/2016,122,Selkent,Stagecoach,Plumstead,Lewisham,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
2016,8/1/2016,123,Arriva London North,Arriva London,Tottenham,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Slip Trip Fall,Passenger,Male,Child
2016,8/1/2016,124,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Assault,Bus Driver,Male,Adult
2016,8/1/2016,124,Selkent,Stagecoach,Catford,Lewisham,Injuries treated on scene,Collision Incident,Pedestrian,Female,Unknown
2016,8/1/2016,125,Metroline,Metroline,Potters Bar,Barnet,Injuries treated on scene,Slip Trip Fall,Passenger,Male,Adult
2016,8/1/2016,131,London United,London United,Tolworth,Kingston upon Thames,Injuries treated on scene,Personal Injury,Bus Driver,Male,Adult
2016,8/1/2016,133,Arriva London South,Arriva London,Norwood,Not specified,Injuries treated on scene,Collision Incident,Bus Driver,Male,Adult
2016,8/1/2016,133,Arriva London South,Arriva London,Norwood,Not specified,Taken to Hospital – Reported Serious Injury or Severity Unknown,Collision Incident,3rd Party driver / Occupant,Male,Adult
2016,8/1/2016,134,Metroline,Metroline,Holloway,Barnet,Injuries treated on scene,Personal Injury,Passenger,Female,Elderly
2016,8/1/2016,137,Arriva London South,Arriva London,Brixton,Kensington & Chelsea,Injuries treated on scene,Slip Trip Fall,Passenger,Female,Unknown
